customer_id,crb_score,num_active_loans_other_lenders,total_outstanding_debt_kes,num_defaults_last_24m,max_days_past_due_24m,crb_listed_negative,crb_pulled_date
105092,799,0,0.0,0,14,0,2023-06-24
105093,485,0,0.0,0,0,0,2023-08-22
105094,518,3,35500.0,0,0,0,2024-08-19
105095,556,0,0.0,0,11,0,2024-09-10
105096,413,3,23600.0,1,146,1,2023-09-10
105097,693,0,0.0,0,7,0,2024-06-02
105098,588,0,0.0,0,5,0,2025-01-14
105099,501,1,15500.0,1,102,1,2023-11-22
105100,715,0,0.0,0,9,0,2023-05-01
105101,478,2,37200.0,1,122,1,2023-07-22
105102,602,3,13600.0,0,0,0,2025-06-02
105103,495,2,7400.0,1,109,1,2024-02-03
105104,484,1,21500.0,1,81,1,2024-10-10
105105,786,0,0.0,0,14,0,2023-08-15
105106,582,2,16100.0,0,12,0,2025-02-17
105107,768,1,15200.0,0,2,0,2023-06-24
105108,547,1,17700.0,0,6,0,2023-04-16
105109,487,0,0.0,0,6,0,2025-01-04
105110,215,4,75200.0,0,2,0,2024-07-10
105111,569,3,40500.0,0,7,0,2025-05-23
105112,441,2,44800.0,0,2,0,2024-04-24
105113,582,2,35900.0,0,4,0,2024-11-12
105114,499,1,14000.0,0,11,0,2024-04-15
105115,673,1,20400.0,0,7,0,2023-02-28
105116,804,0,0.0,0,2,0,2023-12-12
105117,900,0,0.0,0,2,0,2025-04-26
105118,652,1,9800.0,0,2,0,2025-05-07
105119,614,1,5200.0,1,126,1,2024-02-13
105120,560,1,10500.0,1,148,1,2025-02-19
105121,479,1,18900.0,0,2,0,2023-08-28
105122,471,3,17700.0,2,147,1,2023-10-08
105123,776,0,0.0,0,10,0,2024-11-27
105124,510,3,27000.0,1,89,1,2023-03-04
105125,842,0,0.0,0,2,0,2023-01-04
105126,507,3,19000.0,0,5,0,2023-08-11
105127,601,0,0.0,0,4,0,2023-01-29
105128,452,3,15100.0,0,2,0,2024-05-13
105129,639,2,45300.0,0,12,0,2024-11-13
105130,575,0,0.0,0,13,0,2024-08-03
105131,625,0,0.0,1,46,1,2023-05-26
105132,574,0,0.0,0,11,0,2025-02-02
105133,674,0,0.0,0,0,0,2024-03-02
105134,645,2,38100.0,0,0,0,2023-10-03
105135,734,0,0.0,0,4,0,2024-04-19
105136,458,2,14300.0,0,2,0,2023-05-28
105137,605,0,0.0,0,7,0,2025-06-16
105138,512,0,0.0,0,10,0,2024-02-23
105139,722,0,0.0,0,11,0,2023-10-27
105140,642,1,20600.0,0,1,0,2024-09-17
105141,644,0,0.0,0,1,0,2023-10-05
105142,523,3,52400.0,0,9,0,2024-11-21
105143,512,3,39200.0,1,137,1,2024-03-02
105144,601,2,47000.0,0,12,0,2025-03-02
105145,736,2,12600.0,0,13,0,2024-03-13
105146,515,2,14200.0,0,13,0,2024-08-08
105147,745,1,13900.0,0,11,0,2024-05-09
105148,686,1,8500.0,0,0,0,2025-05-27
105149,385,3,62200.0,0,1,0,2025-03-05
105150,509,2,19800.0,0,9,0,2024-02-13
105151,850,1,22400.0,0,8,0,2024-10-01
105152,595,1,19800.0,1,70,1,2023-07-18
105153,499,3,56900.0,0,10,0,2025-02-18
105154,466,3,45900.0,0,5,0,2024-07-10
105155,599,1,23700.0,0,10,0,2023-12-17
105156,679,1,22500.0,0,6,0,2025-03-14
105157,623,0,0.0,0,8,0,2024-11-28
105158,539,3,9800.0,0,2,0,2023-06-04
105159,321,6,132300.0,0,5,0,2025-05-15
105160,522,0,0.0,0,2,0,2023-09-17
105161,491,5,85300.0,1,105,1,2023-03-13
105162,592,1,21200.0,0,13,0,2023-11-15
105163,668,2,6600.0,0,6,0,2024-01-29
105164,711,0,0.0,0,7,0,2023-03-14
105165,458,0,0.0,0,5,0,2024-06-22
105166,575,0,0.0,0,14,0,2024-01-26
105167,649,0,0.0,0,6,0,2024-06-13
105168,481,3,29500.0,0,12,0,2024-03-26
105169,721,2,47600.0,0,12,0,2024-04-07
105170,765,0,0.0,0,8,0,2023-05-23
105171,611,1,13600.0,1,157,1,2025-01-13
105172,582,1,11900.0,0,12,0,2024-07-21
105173,802,0,0.0,0,10,0,2023-07-10
105174,626,2,24600.0,0,1,0,2023-04-10
105175,475,1,7500.0,0,11,0,2025-05-22
105176,580,3,61600.0,0,9,0,2024-04-16
105177,597,1,16000.0,0,10,0,2024-12-29
105178,513,0,0.0,0,2,0,2024-03-09
105179,498,4,94900.0,1,157,1,2023-09-24
105180,532,1,17700.0,0,7,0,2023-09-22
105181,692,1,13100.0,0,5,0,2023-01-31
105182,546,1,21200.0,1,63,1,2024-05-08
105183,621,2,46100.0,1,161,1,2024-10-10
105184,673,0,0.0,0,10,0,2023-04-12
105185,538,3,35000.0,1,47,1,2023-01-26
105186,501,1,19200.0,0,7,0,2023-05-31
105187,668,0,0.0,0,8,0,2024-03-14
105188,564,2,13600.0,0,1,0,2024-04-11
105189,796,1,13200.0,0,13,0,2024-06-09
105190,726,0,0.0,0,3,0,2025-01-26
105191,695,1,9300.0,0,10,0,2025-05-30
105192,640,1,8800.0,0,11,0,2025-03-22
105193,689,2,35200.0,0,0,0,2023-10-14
105194,592,0,0.0,1,156,1,2024-02-10
105195,369,0,0.0,0,10,0,2024-10-11
105196,626,1,3600.0,0,5,0,2023-08-31
105197,629,1,9700.0,0,4,0,2025-05-09
105198,500,6,115100.0,0,5,0,2023-04-27
105199,900,0,0.0,0,14,0,2024-02-23
105200,587,1,22400.0,0,5,0,2024-11-11
105201,615,1,23500.0,0,7,0,2023-04-23
105202,682,0,0.0,0,11,0,2025-06-09
105203,627,1,5200.0,0,7,0,2023-04-22
105204,566,3,48200.0,0,1,0,2023-08-17
105205,680,0,0.0,0,6,0,2023-12-18
105206,570,1,9100.0,0,4,0,2024-08-01
105207,555,1,8600.0,0,3,0,2023-10-22
105208,506,3,50500.0,0,13,0,2024-06-01
105209,568,0,0.0,0,6,0,2023-10-15
105210,506,1,5100.0,0,4,0,2023-11-12
105211,642,2,45500.0,0,6,0,2024-03-14
105212,569,1,17900.0,0,1,0,2023-09-28
105213,664,0,0.0,0,13,0,2024-04-30
105214,422,4,27200.0,1,78,1,2024-01-12
105215,537,2,11500.0,0,0,0,2023-08-29
105216,516,0,0.0,1,119,1,2023-12-30
105217,613,1,12800.0,0,9,0,2024-02-03
105218,575,2,46500.0,0,6,0,2024-03-16
105219,724,2,42600.0,0,5,0,2024-08-10
105220,620,0,0.0,0,9,0,2023-09-20
105221,625,3,66000.0,0,6,0,2024-05-16
105222,518,0,0.0,0,1,0,2024-01-27
105223,570,2,6700.0,1,47,1,2024-11-12
105224,419,2,21300.0,0,0,0,2024-07-16
105225,652,0,0.0,0,5,0,2023-09-06
105226,669,0,0.0,0,6,0,2023-07-17
105227,406,2,33100.0,0,13,0,2023-12-09
105228,564,3,41100.0,0,11,0,2023-11-17
105229,568,2,7500.0,0,12,0,2024-05-17
105230,744,0,0.0,0,14,0,2023-08-13
105231,503,0,0.0,0,6,0,2025-04-01
105232,530,0,0.0,0,6,0,2025-01-23
105233,612,0,0.0,0,14,0,2024-07-05
105234,584,2,26200.0,0,7,0,2024-08-22
105235,513,1,20800.0,0,7,0,2023-09-21
105236,519,1,12300.0,0,6,0,2024-05-22
105237,673,2,38400.0,0,13,0,2023-02-03
105238,733,0,0.0,0,14,0,2023-05-08
105239,606,0,0.0,1,74,1,2024-04-12
105240,537,0,0.0,0,7,0,2023-04-02
105241,642,1,18900.0,0,13,0,2025-05-06
105242,634,0,0.0,0,3,0,2024-10-31
105243,627,1,23600.0,0,13,0,2024-08-26
105244,760,0,0.0,0,14,0,2025-03-19
105245,446,3,33100.0,0,3,0,2024-01-21
105246,544,2,40300.0,0,9,0,2025-02-13
105247,519,1,4800.0,1,80,1,2023-03-11
105248,582,1,17400.0,0,9,0,2024-12-23
105249,467,1,23100.0,0,14,0,2023-04-15
105250,609,0,0.0,0,8,0,2023-04-25
105251,603,2,22900.0,0,7,0,2024-11-03
105252,296,5,40500.0,1,76,1,2024-09-26
105253,579,5,68100.0,0,8,0,2023-10-13
105254,611,1,20300.0,0,11,0,2023-05-19
105255,582,1,11200.0,0,0,0,2023-09-23
105256,443,2,21500.0,0,10,0,2024-02-25
105257,732,1,13300.0,0,6,0,2023-07-27
105258,669,0,0.0,0,12,0,2025-04-21
105259,745,1,21000.0,0,1,0,2025-03-21
105260,517,0,0.0,1,37,1,2024-01-03
105261,622,0,0.0,0,12,0,2023-10-04
105262,487,5,33800.0,0,8,0,2023-07-02
105263,520,4,56500.0,0,14,0,2023-06-12
105264,499,3,65300.0,0,0,0,2023-03-23
105265,587,1,13800.0,0,1,0,2023-11-27
105266,716,1,7100.0,0,2,0,2025-03-15
105267,716,0,0.0,0,7,0,2024-10-01
105268,572,2,30800.0,0,2,0,2023-02-20
105269,544,1,15000.0,0,3,0,2024-01-09
105270,617,0,0.0,0,10,0,2023-10-24
105271,768,0,0.0,0,11,0,2024-11-19
105272,746,2,35200.0,0,4,0,2024-04-18
105273,741,1,4400.0,0,8,0,2024-09-06
105274,763,2,29200.0,0,2,0,2023-03-01
105275,730,0,0.0,0,2,0,2023-11-19
105276,581,0,0.0,0,8,0,2023-11-19
105277,590,0,0.0,1,111,1,2025-02-26
105278,748,0,0.0,0,1,0,2024-11-15
105279,628,2,41400.0,0,13,0,2023-03-11
105280,733,1,7800.0,0,1,0,2023-06-02
105281,610,0,0.0,0,12,0,2024-10-26
105282,758,0,0.0,0,11,0,2023-11-21
105283,575,1,7000.0,0,13,0,2024-04-04
105284,718,0,0.0,0,3,0,2023-12-11
105285,596,1,24200.0,0,10,0,2023-10-19
105286,501,5,77100.0,1,122,1,2023-04-25
105287,362,1,8500.0,1,91,1,2024-01-05
105288,595,1,21300.0,0,6,0,2024-12-20
105289,432,2,19900.0,4,163,1,2024-06-15
105290,507,0,0.0,1,85,1,2023-06-07
105291,692,0,0.0,0,13,0,2023-09-04
105292,447,1,23000.0,2,76,1,2024-10-07
105293,733,0,0.0,0,3,0,2024-07-02
105294,830,0,0.0,0,6,0,2025-06-17
105295,535,4,41000.0,0,3,0,2024-04-22
105296,718,0,0.0,0,5,0,2025-05-05
105297,465,5,20500.0,0,13,0,2024-11-25
105298,644,1,14600.0,0,13,0,2025-02-26
105299,662,1,23600.0,0,4,0,2023-06-15
105300,900,1,15800.0,0,4,0,2023-12-23
105301,539,1,12400.0,1,114,1,2023-11-21
105302,614,1,18300.0,0,9,0,2023-04-01
105303,558,2,41800.0,0,1,0,2024-04-07
105304,554,1,17300.0,0,4,0,2023-02-22
105305,548,5,61000.0,0,4,0,2024-10-19
105306,538,0,0.0,1,156,1,2023-08-31
105307,514,2,23900.0,0,10,0,2023-11-02
105308,603,2,28500.0,0,7,0,2023-08-10
105309,526,0,0.0,0,13,0,2023-10-05
105310,609,1,13500.0,0,4,0,2024-02-21
105311,770,0,0.0,0,0,0,2025-03-18
105312,590,2,48500.0,0,11,0,2023-05-01
105313,728,1,13400.0,0,3,0,2023-04-13
105314,549,1,6500.0,0,11,0,2023-10-16
105315,703,0,0.0,0,14,0,2024-10-18
105316,601,1,15600.0,0,14,0,2024-11-09
105317,341,3,10200.0,0,7,0,2024-12-27
105318,655,3,20900.0,0,12,0,2024-09-06
105319,513,1,20200.0,0,11,0,2023-08-27
105320,535,1,4900.0,1,82,1,2024-08-17
105321,682,1,6200.0,0,13,0,2024-01-29
105322,769,0,0.0,0,8,0,2024-09-05
105323,451,2,35200.0,2,118,1,2024-04-16
105324,540,1,20300.0,0,9,0,2025-04-19
105325,565,0,0.0,0,4,0,2024-11-26
105326,629,0,0.0,0,0,0,2025-06-06
105327,564,4,52500.0,0,10,0,2025-02-26
105328,681,0,0.0,0,6,0,2024-03-23
105329,510,0,0.0,0,0,0,2023-12-22
105330,579,1,22600.0,0,11,0,2023-09-12
105331,646,0,0.0,0,7,0,2023-11-14
105332,561,4,77200.0,1,171,1,2023-06-28
105333,531,3,26000.0,1,122,1,2023-11-15
105334,561,4,81000.0,0,11,0,2025-02-27
105335,499,2,38700.0,1,32,1,2023-06-29
105336,489,2,34500.0,0,4,0,2025-03-04
105337,518,1,19200.0,0,14,0,2023-02-22
105338,615,0,0.0,0,7,0,2023-06-01
105339,764,0,0.0,0,1,0,2025-03-12
105340,597,0,0.0,0,14,0,2024-04-21
105341,513,2,29600.0,0,8,0,2023-10-08
105342,797,1,19100.0,0,7,0,2023-06-26
105343,566,3,32400.0,0,2,0,2023-01-11
105344,796,1,23500.0,0,2,0,2023-07-06
105345,618,0,0.0,0,11,0,2023-05-12
105346,650,0,0.0,0,10,0,2024-09-11
105347,603,2,46200.0,0,11,0,2025-04-29
105348,569,2,27300.0,0,14,0,2023-08-18
105349,724,0,0.0,0,14,0,2023-02-25
105350,596,2,18900.0,0,10,0,2025-06-14
105351,752,0,0.0,0,2,0,2024-09-15
105352,575,3,67100.0,0,3,0,2023-12-26
105353,576,1,9700.0,0,1,0,2024-12-05
105354,680,0,0.0,0,7,0,2024-09-18
105355,602,1,11800.0,0,7,0,2024-11-06
105356,532,2,26500.0,0,0,0,2023-06-06
105357,536,3,42800.0,0,8,0,2023-10-31
105358,625,1,10900.0,0,0,0,2024-04-15
105359,353,2,13600.0,1,114,1,2024-07-29
105360,610,1,19700.0,0,0,0,2024-05-15
105361,436,3,35100.0,0,7,0,2023-09-14
105362,619,1,20800.0,0,3,0,2023-12-04
105363,748,0,0.0,0,14,0,2024-01-10
105364,520,2,49800.0,0,4,0,2023-03-10
105365,612,2,49100.0,0,5,0,2025-01-18
105366,742,0,0.0,0,11,0,2024-08-08
105367,525,1,14700.0,0,8,0,2024-07-01
105368,567,0,0.0,0,4,0,2024-11-20
105369,691,0,0.0,0,4,0,2024-02-26
105370,705,0,0.0,0,4,0,2024-06-14
105371,880,0,0.0,0,3,0,2024-09-10
105372,527,0,0.0,0,3,0,2024-08-11
105373,649,1,19400.0,0,9,0,2024-10-29
105374,552,1,17200.0,0,11,0,2023-03-06
105375,477,1,20700.0,0,10,0,2025-04-18
105376,583,1,23400.0,1,58,1,2024-04-19
105377,612,3,59600.0,1,140,1,2024-11-25
105378,643,1,16200.0,0,3,0,2023-02-10
105379,662,2,34400.0,0,1,0,2024-03-09
105380,639,1,16000.0,0,12,0,2024-02-13
105381,739,0,0.0,0,7,0,2023-07-17
105382,833,0,0.0,0,2,0,2025-03-15
105383,615,4,67000.0,0,5,0,2024-03-01
105384,506,1,24800.0,1,37,1,2025-03-17
105385,594,1,9000.0,0,5,0,2024-02-04
105386,532,2,41800.0,1,70,1,2024-06-18
105387,494,3,41000.0,1,130,1,2024-06-25
105388,406,1,16300.0,1,80,1,2024-07-27
105389,412,2,27200.0,1,81,1,2024-07-19
105390,639,2,19600.0,0,3,0,2024-12-22
105391,650,3,69200.0,0,10,0,2023-07-16
105392,650,1,10400.0,0,14,0,2024-10-07
105393,567,1,5700.0,0,3,0,2024-12-28
105394,557,0,0.0,0,0,0,2025-01-09
105395,443,2,35000.0,1,70,1,2024-01-07
105396,561,4,54700.0,0,1,0,2024-01-18
105397,483,2,16700.0,2,115,1,2024-12-11
105398,462,3,72400.0,0,12,0,2024-04-09
105399,643,2,31300.0,0,6,0,2023-01-17
105400,521,5,118800.0,1,176,1,2024-11-11
105401,619,3,52100.0,0,9,0,2024-11-26
105402,456,2,7800.0,2,132,1,2024-04-05
105403,619,1,18700.0,0,10,0,2024-05-11
105404,636,1,12100.0,0,0,0,2024-04-23
105405,561,0,0.0,0,1,0,2024-01-19
105406,716,0,0.0,0,3,0,2024-09-23
105407,610,1,22400.0,0,2,0,2023-05-11
105408,578,0,0.0,1,57,1,2023-09-18
105409,445,4,64300.0,0,9,0,2025-03-13
105410,555,1,4400.0,0,6,0,2024-12-26
105411,575,0,0.0,0,13,0,2023-02-21
105412,646,3,39000.0,0,11,0,2023-06-08
105413,670,1,19900.0,0,11,0,2023-04-15
105414,510,0,0.0,1,115,1,2025-05-14
105415,577,2,7200.0,0,12,0,2025-02-02
105416,694,1,13300.0,0,0,0,2024-06-03
105417,566,6,34700.0,1,101,1,2024-09-15
105418,434,1,13800.0,0,1,0,2024-07-11
105419,655,1,4500.0,0,13,0,2025-02-01
105420,644,2,43400.0,0,1,0,2025-04-12
105421,598,0,0.0,0,5,0,2025-05-24
105422,715,1,12100.0,0,2,0,2023-11-08
105423,747,1,8800.0,0,8,0,2023-11-05
105424,682,0,0.0,0,6,0,2023-04-18
105425,525,3,18100.0,0,13,0,2024-12-29
105426,397,3,29500.0,1,53,1,2024-01-13
105427,643,0,0.0,0,2,0,2023-02-06
105428,639,2,49600.0,0,12,0,2025-01-19
105429,653,0,0.0,0,14,0,2025-04-04
105430,790,0,0.0,0,8,0,2025-02-10
105431,738,1,17500.0,0,13,0,2024-07-28
105432,610,1,21700.0,0,12,0,2025-02-27
105433,479,2,37900.0,0,0,0,2025-03-24
105434,638,1,19500.0,0,7,0,2024-05-06
105435,680,1,24700.0,0,11,0,2024-05-22
105436,573,3,61000.0,0,9,0,2023-10-18
105437,310,3,11500.0,2,102,1,2024-07-21
105438,511,0,0.0,0,5,0,2025-06-19
105439,707,0,0.0,0,9,0,2025-04-16
105440,474,2,49700.0,1,119,1,2025-02-01
105441,667,0,0.0,0,7,0,2023-10-04
105442,694,2,46400.0,0,8,0,2024-11-13
105443,502,1,7400.0,1,132,1,2023-11-07
105444,727,1,11900.0,0,8,0,2023-01-20
105445,562,2,15700.0,0,2,0,2025-02-09
105446,564,3,56700.0,0,6,0,2023-10-03
105447,470,1,19800.0,1,54,1,2025-05-20
105448,756,1,8500.0,0,5,0,2024-05-06
105449,470,3,51100.0,1,154,1,2024-08-23
105450,472,4,75500.0,0,4,0,2024-06-06
105451,635,1,24600.0,1,45,1,2024-01-23
105452,496,0,0.0,0,0,0,2025-03-31
105453,817,0,0.0,0,11,0,2023-04-12
105454,501,0,0.0,0,1,0,2023-05-30
105455,651,2,23300.0,0,4,0,2024-07-03
105456,756,0,0.0,0,13,0,2025-05-24
105457,668,0,0.0,0,5,0,2025-01-13
105458,517,2,42000.0,0,3,0,2024-09-29
105459,656,1,5200.0,0,14,0,2023-04-13
105460,777,0,0.0,0,7,0,2023-02-25
105461,397,1,18600.0,0,14,0,2023-09-19
105462,755,1,18900.0,0,11,0,2024-10-09
105463,683,0,0.0,0,8,0,2023-04-06
105464,832,0,0.0,0,5,0,2023-11-19
105465,682,0,0.0,0,7,0,2023-11-06
105466,628,0,0.0,0,7,0,2023-05-19
105467,640,2,43500.0,0,4,0,2024-06-03
105468,486,3,51900.0,0,9,0,2023-08-07
105469,479,2,36600.0,1,145,1,2023-04-29
105470,563,1,24400.0,0,1,0,2024-01-27
105471,561,2,19400.0,0,6,0,2024-03-03
105472,549,2,41000.0,1,89,1,2023-07-06
105473,841,0,0.0,0,12,0,2023-01-15
105474,824,1,8400.0,0,10,0,2023-03-06
105475,298,1,17600.0,4,117,1,2025-01-13
105476,621,2,27600.0,0,9,0,2025-01-09
105477,495,2,36100.0,0,13,0,2024-09-04
105478,734,2,33300.0,0,10,0,2023-09-01
105479,610,2,27100.0,0,14,0,2024-08-11
105480,761,1,14300.0,0,11,0,2025-04-09
105481,538,3,19600.0,0,14,0,2025-02-03
105482,503,0,0.0,0,0,0,2024-09-30
105483,591,2,21900.0,0,12,0,2023-05-08
105484,543,3,42400.0,0,10,0,2024-02-09
105485,611,0,0.0,1,35,1,2025-05-23
105486,686,0,0.0,0,7,0,2024-12-03
105487,663,0,0.0,0,1,0,2023-02-16
105488,592,1,5700.0,0,0,0,2025-03-07
105489,600,2,25000.0,0,7,0,2024-02-06
105490,391,3,56700.0,0,3,0,2023-05-21
105491,361,8,51200.0,0,14,0,2023-01-02
105492,775,0,0.0,0,9,0,2024-01-03
105493,539,0,0.0,1,75,1,2025-04-10
105494,780,0,0.0,0,0,0,2024-06-30
105495,588,2,38700.0,0,11,0,2024-03-09
105496,626,0,0.0,0,10,0,2024-04-16
105497,739,1,17400.0,0,1,0,2023-09-04
105498,705,1,24900.0,0,10,0,2023-01-18
105499,502,1,3500.0,0,14,0,2024-02-07
105500,616,1,24600.0,0,7,0,2023-06-18
105501,560,0,0.0,0,14,0,2025-05-08
105502,640,1,10400.0,0,12,0,2023-08-18
105503,582,1,13800.0,0,2,0,2023-07-27
105504,510,5,61300.0,0,4,0,2024-02-10
105505,638,1,12600.0,0,3,0,2023-11-08
105506,433,3,22400.0,0,7,0,2024-07-01
105507,639,0,0.0,0,6,0,2023-01-14
105508,586,5,41400.0,0,9,0,2025-05-28
105509,539,2,12100.0,0,11,0,2023-07-17
105510,532,2,6100.0,0,4,0,2024-08-24
105511,549,0,0.0,0,11,0,2025-03-08
105512,506,2,39500.0,1,94,1,2023-02-12
105513,674,0,0.0,0,6,0,2024-03-10
105514,658,1,3800.0,0,10,0,2024-06-18
105515,702,5,120000.0,0,11,0,2023-04-03
105516,785,1,10400.0,0,12,0,2024-08-20
105517,755,0,0.0,0,12,0,2025-01-19
105518,427,1,16000.0,1,55,1,2023-04-28
105519,553,0,0.0,1,179,1,2025-02-03
105520,778,0,0.0,0,3,0,2024-02-28
105521,516,1,23000.0,0,12,0,2025-06-01
105522,579,1,13600.0,0,4,0,2023-09-15
105523,651,1,4300.0,0,5,0,2023-03-01
105524,582,2,49100.0,2,90,1,2024-08-19
105525,771,0,0.0,0,2,0,2024-02-03
105526,585,1,10600.0,1,138,1,2024-07-30
105527,897,0,0.0,0,4,0,2025-03-09
105528,577,1,19600.0,1,87,1,2025-02-18
105529,572,1,16100.0,0,0,0,2023-04-20
105530,557,1,19800.0,0,14,0,2023-03-04
105531,553,0,0.0,0,2,0,2023-11-27
105532,699,1,21600.0,0,5,0,2023-05-02
105533,424,4,59100.0,0,5,0,2025-03-25
105534,492,3,29800.0,0,0,0,2024-05-09
105535,669,1,7600.0,0,9,0,2023-03-25
105536,381,4,64500.0,1,100,1,2024-05-19
105537,458,1,19100.0,4,156,1,2024-10-16
105538,600,1,19800.0,0,10,0,2024-11-29
105539,598,1,13500.0,0,4,0,2025-05-07
105540,551,0,0.0,0,12,0,2024-07-11
105541,619,0,0.0,0,8,0,2024-06-27
105542,511,1,13500.0,1,167,1,2023-02-22
105543,794,2,6600.0,0,1,0,2025-03-03
105544,693,1,14800.0,0,7,0,2024-11-30
105545,489,1,16000.0,0,4,0,2024-12-23
105546,573,2,36000.0,0,10,0,2025-05-29
105547,364,3,12500.0,1,37,1,2024-12-29
105548,689,0,0.0,0,9,0,2024-01-26
105549,476,3,47700.0,0,2,0,2024-07-23
105550,539,1,20500.0,0,7,0,2025-03-10
105551,583,3,20200.0,0,0,0,2023-03-09
105552,473,0,0.0,1,94,1,2023-05-18
105553,540,5,73100.0,0,13,0,2023-12-29
105554,636,0,0.0,0,4,0,2024-08-19
105555,544,2,33100.0,0,13,0,2025-01-23
105556,649,1,13500.0,0,2,0,2023-10-08
105557,635,0,0.0,0,7,0,2023-07-04
105558,507,0,0.0,0,2,0,2023-06-22
105559,550,0,0.0,0,7,0,2023-10-02
105560,535,0,0.0,0,13,0,2023-02-24
105561,567,4,49000.0,0,0,0,2024-04-07
105562,770,0,0.0,0,0,0,2025-02-14
105563,629,2,45900.0,0,3,0,2024-01-20
105564,413,0,0.0,0,3,0,2024-03-14
105565,527,1,17100.0,1,165,1,2025-01-07
105566,558,2,8500.0,0,5,0,2023-01-16
105567,676,2,24600.0,0,13,0,2025-05-28
105568,801,1,5500.0,0,6,0,2023-07-07
105569,671,0,0.0,0,11,0,2023-04-07
105570,553,1,20100.0,1,141,1,2024-06-19
105571,514,2,19600.0,0,7,0,2023-01-18
105572,742,0,0.0,0,5,0,2024-02-09
105573,531,1,24000.0,0,9,0,2024-11-28
105574,438,2,21500.0,0,13,0,2024-09-13
105575,653,0,0.0,0,5,0,2023-03-12
105576,435,4,49300.0,1,104,1,2024-10-17
105577,635,2,42100.0,0,8,0,2023-08-07
105578,595,1,3600.0,0,6,0,2023-06-16
105579,531,5,19200.0,1,71,1,2023-11-11
105580,263,2,48600.0,0,7,0,2024-02-09
105581,728,0,0.0,0,12,0,2023-09-30
105582,475,1,11100.0,0,13,0,2024-04-27
105583,511,3,41200.0,0,5,0,2024-08-10
105584,601,1,20500.0,0,4,0,2023-03-11
105585,632,2,14100.0,0,7,0,2023-09-07
105586,871,0,0.0,0,10,0,2023-10-04
105587,372,1,20900.0,1,45,1,2024-07-04
105588,582,1,12400.0,1,98,1,2023-08-24
105589,753,0,0.0,0,13,0,2024-09-19
105590,505,1,17300.0,0,1,0,2024-10-19
105591,607,0,0.0,0,2,0,2023-01-22
105592,900,0,0.0,0,12,0,2024-07-22
105593,590,3,47000.0,0,1,0,2023-11-30
105594,742,0,0.0,0,13,0,2023-09-24
105595,704,0,0.0,0,10,0,2023-02-20
105596,648,0,0.0,0,3,0,2024-03-17
105597,539,1,10800.0,0,4,0,2024-11-21
105598,374,4,21300.0,0,6,0,2023-05-24
105599,690,1,8900.0,0,0,0,2023-02-23
105600,616,0,0.0,0,12,0,2023-05-07
105601,656,1,21800.0,0,9,0,2025-02-16
105602,542,3,72900.0,0,9,0,2023-07-09
105603,493,2,45300.0,0,3,0,2025-02-01
105604,737,2,21800.0,0,6,0,2023-06-21
105605,630,2,42100.0,0,11,0,2024-04-13
105606,374,1,21600.0,0,0,0,2024-02-07
105607,627,1,24400.0,0,12,0,2025-05-02
105608,597,0,0.0,0,4,0,2023-09-04
105609,326,4,21700.0,2,136,1,2023-11-26
105610,475,2,44700.0,0,10,0,2024-02-06
105611,899,1,3200.0,0,11,0,2023-10-02
105612,311,2,28300.0,0,9,0,2023-06-01
105613,431,2,37300.0,0,6,0,2023-04-14
105614,372,0,0.0,0,14,0,2024-06-18
105615,460,2,24600.0,2,169,1,2024-10-20
105616,410,3,63900.0,1,38,1,2023-06-05
105617,526,2,28000.0,0,5,0,2024-01-21
105618,757,1,20700.0,0,11,0,2024-09-27
105619,698,0,0.0,0,11,0,2025-06-01
105620,589,5,32600.0,0,9,0,2023-04-30
105621,751,0,0.0,0,1,0,2025-02-26
105622,543,3,46800.0,0,14,0,2023-12-15
105623,474,2,13800.0,0,4,0,2024-04-07
105624,559,0,0.0,1,134,1,2023-03-04
105625,458,2,11600.0,0,12,0,2024-02-11
105626,415,1,6700.0,0,14,0,2023-09-19
105627,642,0,0.0,0,8,0,2023-08-01
105628,680,1,10600.0,0,14,0,2025-02-26
105629,427,4,47300.0,0,1,0,2023-05-21
105630,663,1,24900.0,0,10,0,2023-08-02
105631,625,1,12700.0,0,9,0,2023-08-08
105632,530,1,5200.0,0,12,0,2024-11-29
105633,451,2,46600.0,0,1,0,2024-05-13
105634,645,1,15600.0,0,7,0,2024-02-18
105635,612,0,0.0,0,6,0,2023-05-09
105636,813,0,0.0,0,8,0,2023-12-23
105637,634,1,12500.0,0,7,0,2025-03-06
105638,402,4,93800.0,0,1,0,2024-03-27
105639,452,5,70300.0,1,66,1,2025-05-21
105640,579,1,13300.0,0,10,0,2023-02-10
105641,694,1,12800.0,0,1,0,2023-09-01
105642,644,1,8900.0,0,5,0,2023-05-17
105643,570,2,25400.0,0,8,0,2024-08-05
105644,431,2,12700.0,0,12,0,2023-04-07
105645,773,0,0.0,0,6,0,2024-01-08
105646,725,0,0.0,0,11,0,2023-02-06
105647,459,2,20400.0,0,10,0,2024-04-19
105648,709,1,17100.0,0,7,0,2023-06-18
105649,630,1,13100.0,0,11,0,2024-11-24
105650,644,0,0.0,0,10,0,2024-02-21
105651,734,0,0.0,0,5,0,2024-07-02
105652,788,1,9300.0,0,11,0,2023-06-23
105653,701,0,0.0,0,7,0,2024-08-25
105654,535,4,53800.0,0,12,0,2023-02-04
105655,538,1,24800.0,1,159,1,2023-05-14
