loan_id,customer_id,acquisition_channel,application_date,requested_amount_kes,internal_risk_tier_at_application,internal_default_prob_at_application,approved,approved_amount_kes,interest_rate_monthly_pct,tenor_days,disbursed_date,loan_status,defaulted,days_late,repaid_pct_of_principal,prior_completed_loans_with_us,prior_defaults_with_us,prior_avg_days_late_with_us,prior_repayment_rate_with_us
509840,105055,digital,2023-09-06,25400.0,D,0.4709,1,12600.0,23.7,120.0,2023-09-06,closed_default,True,131.0,0.43,1,0,0.0,1.0
509841,105055,digital,2023-11-06,59900.0,D,0.7738,0,0.0,,,,rejected,,,,2,1,65.5,0.715
509842,105056,digital,2024-09-08,16300.0,B,0.1749,1,14400.0,10.96,30.0,2024-09-09,closed_good,False,0.0,1.0,0,0,0.0,1.0
509843,105056,digital,2024-11-14,14200.0,B,0.2028,1,12700.0,9.65,120.0,2024-11-14,closed_good,False,0.0,1.0,1,0,0.0,1.0
509844,105057,digital,2023-11-03,7300.0,D,0.5869,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509845,105058,digital,2023-09-02,48700.0,D,0.7769,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509846,105058,digital,2023-11-23,38100.0,D,0.7863,1,18600.0,22.53,60.0,2023-11-23,closed_default,True,68.0,0.463,0,0,0.0,1.0
509847,105058,digital,2023-12-26,47200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,68.0,0.463
509848,105059,digital,2024-05-31,19200.0,D,0.7867,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509849,105060,digital,2024-05-18,24000.0,D,0.862,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509850,105060,digital,2024-06-15,12200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509851,105061,digital,2025-04-12,19100.0,D,0.4839,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509852,105061,digital,2025-07-18,51900.0,D,0.4631,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509853,105062,digital,2025-06-06,58400.0,D,0.5564,1,28300.0,19.56,120.0,2025-06-06,closed_good,False,10.0,1.0,0,0,0.0,1.0
509854,105062,digital,2025-09-26,40300.0,D,0.8546,0,0.0,,,,rejected,,,,1,0,10.0,1.0
509855,105063,digital,2023-01-23,81700.0,D,0.7929,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509856,105063,digital,2023-04-05,50100.0,D,0.7582,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509857,105064,sales_assisted,2024-02-24,2000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509858,105065,digital,2024-10-16,62400.0,C,0.2691,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509859,105065,digital,2024-12-09,72400.0,C,0.3736,1,45800.0,15.55,90.0,2024-12-09,closed_good,False,4.0,1.0,0,0,0.0,1.0
509860,105066,sales_assisted,2023-11-08,12900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509861,105067,digital,2024-03-15,54700.0,D,0.8754,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509862,105068,digital,2024-09-15,36700.0,A,0.0252,1,35700.0,6.73,120.0,2024-09-16,closed_good,False,18.0,1.0,0,0,0.0,1.0
509863,105069,digital,2024-11-03,22700.0,A,0.0769,1,22600.0,6.07,60.0,2024-11-03,closed_good,False,4.0,1.0,0,0,0.0,1.0
509864,105069,digital,2025-02-26,24900.0,A,0.0915,1,22700.0,6.0,30.0,2025-02-26,closed_good,False,15.0,1.0,1,0,4.0,1.0
509865,105070,digital,2025-05-04,28900.0,D,0.4726,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509866,105070,digital,2025-08-17,8600.0,B,0.1754,1,7500.0,10.37,120.0,2025-08-17,closed_good,False,0.0,1.0,0,0,0.0,1.0
509867,105071,digital,2023-04-22,17800.0,D,0.8757,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509868,105072,digital,2024-02-14,21900.0,B,0.1425,1,18800.0,11.7,90.0,2024-02-14,closed_good,False,10.0,1.0,0,0,0.0,1.0
509869,105072,digital,2024-03-27,42300.0,B,0.2288,1,35100.0,11.96,30.0,2024-03-28,closed_good,False,0.0,1.0,1,0,10.0,1.0
509870,105073,digital,2024-06-20,5600.0,D,0.5085,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509871,105073,digital,2024-07-26,8800.0,B,0.1513,1,7800.0,10.69,120.0,2024-07-26,closed_good,False,6.0,1.0,0,0,0.0,1.0
509872,105074,sales_assisted,2025-03-22,3900.0,D,0.9,1,1800.0,22.06,120.0,2025-03-23,closed_default,True,104.0,0.488,0,0,0.0,1.0
509873,105074,sales_assisted,2025-04-22,13200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,104.0,0.488
509874,105075,digital,2024-01-18,30900.0,D,0.7864,1,14800.0,20.64,30.0,2024-01-19,written_off,True,112.0,0.145,0,0,0.0,1.0
509875,105076,digital,2023-02-21,31100.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509876,105076,digital,2023-04-27,30700.0,D,0.7857,1,14900.0,23.39,90.0,2023-04-28,closed_good,False,7.0,1.0,0,0,0.0,1.0
509877,105077,digital,2023-10-17,5700.0,C,0.4379,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509878,105077,digital,2024-01-29,16500.0,C,0.3587,1,11300.0,17.9,60.0,2024-01-29,closed_good,False,0.0,1.0,0,0,0.0,1.0
509879,105078,digital,2025-04-22,28700.0,D,0.5867,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509880,105078,digital,2025-06-08,9900.0,C,0.2779,1,6400.0,17.53,30.0,2025-06-09,closed_good,False,2.0,1.0,0,0,0.0,1.0
509881,105079,sales_assisted,2023-02-02,61500.0,D,0.7843,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509882,105080,digital,2025-05-05,13300.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509883,105081,digital,2024-04-19,32700.0,B,0.1971,1,29000.0,9.74,60.0,2024-04-20,closed_good,False,11.0,1.0,0,0,0.0,1.0
509884,105081,digital,2024-05-21,28500.0,C,0.3755,1,19800.0,15.54,90.0,2024-05-22,closed_good,False,0.0,1.0,1,0,11.0,1.0
509885,105082,digital,2023-07-11,28100.0,D,0.7764,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509886,105082,digital,2023-11-07,37000.0,D,0.6783,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509887,105083,digital,2023-11-05,19800.0,D,0.8416,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509888,105083,digital,2023-12-18,4300.0,D,0.8782,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509889,105084,sales_assisted,2023-11-15,20600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509890,105085,digital,2025-04-10,21000.0,D,0.8705,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509891,105086,sales_assisted,2025-01-04,18400.0,D,0.8603,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509892,105087,digital,2024-11-08,23900.0,D,0.8556,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509893,105088,sales_assisted,2023-01-18,43000.0,D,0.8235,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509894,105089,digital,2023-03-20,25600.0,A,0.0257,1,23600.0,7.59,90.0,2023-03-20,closed_good,False,0.0,1.0,0,0,0.0,1.0
509895,105089,digital,2023-06-18,38100.0,A,0.0308,1,36600.0,7.54,60.0,2023-06-18,closed_good,False,0.0,1.0,1,0,0.0,1.0
509896,105090,digital,2025-03-11,30600.0,D,0.9,1,15000.0,19.55,90.0,2025-03-12,written_off,True,177.0,0.059,0,0,0.0,1.0
509897,105091,sales_assisted,2023-10-08,24700.0,D,0.8769,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509898,105091,sales_assisted,2024-01-24,30300.0,D,0.878,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509899,105092,digital,2023-06-30,32600.0,C,0.2768,1,20700.0,16.09,60.0,2023-07-01,closed_good,False,8.0,1.0,0,0,0.0,1.0
509900,105092,digital,2023-08-04,31900.0,C,0.394,0,0.0,,,,rejected,,,,1,0,8.0,1.0
509901,105092,digital,2023-10-26,14700.0,C,0.261,1,9700.0,17.59,30.0,2023-10-26,written_off,True,196.0,0.211,1,0,8.0,1.0
509902,105093,digital,2023-08-24,19900.0,D,0.7716,1,9800.0,22.45,60.0,2023-08-24,closed_default,True,122.0,0.574,0,0,0.0,1.0
509903,105094,sales_assisted,2024-08-20,20900.0,D,0.8662,1,10100.0,19.05,120.0,2024-08-20,written_off,True,136.0,0.099,0,0,0.0,1.0
509904,105094,sales_assisted,2024-12-12,17000.0,D,0.9,0,0.0,,,,rejected,,,,1,1,136.0,0.099
509905,105095,digital,2024-09-10,9800.0,D,0.7419,1,4400.0,23.27,90.0,2024-09-11,closed_default,True,156.0,0.537,0,0,0.0,1.0
509906,105096,sales_assisted,2023-09-13,14200.0,D,0.9,1,7000.0,21.37,60.0,2023-09-13,written_off,True,181.0,0.027,0,0,0.0,1.0
509907,105097,sales_assisted,2024-06-06,6400.0,D,0.4798,1,3100.0,19.47,90.0,2024-06-06,closed_default,True,89.0,0.005,0,0,0.0,1.0
509908,105097,sales_assisted,2024-09-07,6600.0,D,0.9,1,3000.0,21.28,60.0,2024-09-08,closed_good,False,7.0,1.0,1,1,89.0,0.005
509909,105097,sales_assisted,2024-10-04,2300.0,D,0.9,1,1100.0,19.38,120.0,2024-10-05,closed_default,True,137.0,0.523,2,1,48.0,0.502
509910,105097,sales_assisted,2024-11-28,9600.0,D,0.9,0,0.0,,,,rejected,,,,3,2,77.7,0.509
509911,105098,sales_assisted,2025-01-15,16500.0,D,0.5049,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509912,105098,sales_assisted,2025-04-18,12400.0,D,0.6389,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509913,105098,sales_assisted,2025-06-26,33200.0,D,0.7036,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509914,105098,sales_assisted,2025-10-17,34700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509915,105099,sales_assisted,2023-11-24,18100.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509916,105099,sales_assisted,2024-02-18,37300.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509917,105100,digital,2023-04-30,16400.0,D,0.5345,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509918,105100,digital,2023-08-23,40600.0,C,0.4325,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509919,105101,digital,2023-07-24,52100.0,D,0.9,1,24600.0,22.76,60.0,2023-07-25,closed_default,True,108.0,0.428,0,0,0.0,1.0
509920,105101,digital,2023-11-01,38400.0,D,0.9,1,18600.0,21.74,90.0,2023-11-02,closed_good,False,5.0,1.0,1,1,108.0,0.428
509921,105102,digital,2025-06-03,17500.0,B,0.1864,1,14200.0,11.8,90.0,2025-06-04,closed_good,False,4.0,1.0,0,0,0.0,1.0
509922,105102,digital,2025-09-25,22400.0,C,0.2996,0,0.0,,,,rejected,,,,1,0,4.0,1.0
509923,105102,digital,2025-11-26,32400.0,B,0.1521,1,28800.0,9.89,90.0,2025-11-26,closed_good,False,6.0,1.0,1,0,4.0,1.0
509924,105103,digital,2024-02-03,27500.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509925,105104,sales_assisted,2024-10-17,55300.0,D,0.9,1,25700.0,22.11,60.0,2024-10-18,written_off,True,182.0,0.369,0,0,0.0,1.0
509926,105105,digital,2023-08-22,20500.0,C,0.4198,1,13900.0,17.87,30.0,2023-08-22,closed_default,True,39.0,0.543,0,0,0.0,1.0
509927,105105,digital,2023-10-25,28000.0,D,0.9,1,12700.0,22.67,90.0,2023-10-26,written_off,True,114.0,0.391,1,1,39.0,0.543
509928,105105,digital,2023-12-17,21700.0,D,0.9,0,0.0,,,,rejected,,,,2,2,76.5,0.467
509929,105106,digital,2025-02-21,21100.0,D,0.7795,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509930,105106,digital,2025-05-22,16200.0,D,0.6281,1,7600.0,23.69,30.0,2025-05-23,written_off,True,51.0,0.399,0,0,0.0,1.0
509931,105106,digital,2025-08-18,14200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,51.0,0.399
509932,105107,digital,2023-06-23,37600.0,A,0.1119,1,34500.0,8.13,30.0,2023-06-23,closed_good,False,7.0,1.0,0,0,0.0,1.0
509933,105108,digital,2023-04-16,22700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509934,105108,digital,2023-07-15,36800.0,D,0.7753,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509935,105108,digital,2023-10-20,29800.0,D,0.8381,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509936,105109,sales_assisted,2025-01-05,12800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509937,105109,sales_assisted,2025-02-24,25300.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509938,105110,digital,2024-07-09,6600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509939,105111,digital,2025-05-23,41200.0,D,0.542,1,20200.0,23.31,60.0,2025-05-23,closed_good,False,0.0,1.0,0,0,0.0,1.0
509940,105111,digital,2025-07-21,34600.0,D,0.6492,1,16400.0,22.35,120.0,2025-07-21,closed_good,False,0.0,1.0,1,0,0.0,1.0
509941,105112,sales_assisted,2024-04-23,66600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509942,105113,sales_assisted,2024-11-17,16500.0,D,0.8334,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509943,105114,digital,2024-04-15,53200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509944,105115,sales_assisted,2023-03-06,29800.0,B,0.1433,1,25300.0,10.3,120.0,2023-03-06,closed_good,False,0.0,1.0,0,0,0.0,1.0
509945,105115,sales_assisted,2023-06-14,40800.0,B,0.135,1,34900.0,10.59,120.0,2023-06-15,closed_good,False,0.0,1.0,1,0,0.0,1.0
509946,105115,sales_assisted,2023-07-14,40400.0,C,0.3327,1,27500.0,16.88,90.0,2023-07-15,closed_good,False,0.0,1.0,2,0,0.0,1.0
509947,105116,digital,2023-12-09,9400.0,C,0.3862,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509948,105117,sales_assisted,2025-04-28,44300.0,A,0.0888,1,41400.0,6.71,90.0,2025-04-29,closed_default,True,63.0,0.395,0,0,0.0,1.0
509949,105118,digital,2025-05-13,54500.0,B,0.2419,1,47300.0,9.15,90.0,2025-05-13,closed_good,False,2.0,1.0,0,0,0.0,1.0
509950,105118,digital,2025-06-14,21600.0,C,0.3576,0,0.0,,,,rejected,,,,1,0,2.0,1.0
509951,105119,digital,2024-02-14,19200.0,D,0.4583,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509952,105119,digital,2024-06-07,45800.0,D,0.5524,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509953,105119,digital,2024-08-25,30100.0,D,0.5952,1,14000.0,18.26,60.0,2024-08-26,closed_good,False,6.0,1.0,0,0,0.0,1.0
509954,105119,digital,2024-11-19,43600.0,D,0.8326,0,0.0,,,,rejected,,,,1,0,6.0,1.0
509955,105120,sales_assisted,2025-02-17,77900.0,D,0.8972,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509956,105121,digital,2023-09-02,13200.0,D,0.9,1,6000.0,23.99,30.0,2023-09-02,closed_default,True,167.0,0.455,0,0,0.0,1.0
509957,105121,digital,2023-10-22,19300.0,D,0.9,1,9200.0,22.07,30.0,2023-10-23,written_off,True,76.0,0.336,1,1,167.0,0.455
509958,105122,digital,2023-10-09,29900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509959,105122,digital,2024-01-30,14900.0,D,0.9,1,7000.0,18.95,90.0,2024-01-30,written_off,True,145.0,0.173,0,0,0.0,1.0
509960,105122,digital,2024-03-25,28200.0,D,0.9,1,13700.0,20.58,90.0,2024-03-26,closed_default,True,50.0,0.58,1,1,145.0,0.173
509961,105123,digital,2024-11-30,19300.0,A,0.1003,1,17900.0,6.51,60.0,2024-12-01,closed_good,False,0.0,1.0,0,0,0.0,1.0
509962,105123,digital,2025-01-13,9000.0,B,0.1675,1,7600.0,12.85,30.0,2025-01-14,closed_good,False,17.0,1.0,1,0,0.0,1.0
509963,105123,digital,2025-03-20,20300.0,A,0.0638,1,19700.0,7.41,60.0,2025-03-21,closed_good,False,8.0,1.0,2,0,8.5,1.0
509964,105124,digital,2023-03-05,2000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509965,105124,digital,2023-06-29,7100.0,D,0.9,1,3500.0,18.25,90.0,2023-06-29,closed_default,True,171.0,0.564,0,0,0.0,1.0
509966,105125,digital,2023-01-05,26500.0,A,0.0738,1,24700.0,6.49,60.0,2023-01-05,closed_good,False,6.0,1.0,0,0,0.0,1.0
509967,105126,digital,2023-08-11,25900.0,D,0.7771,1,11800.0,20.49,60.0,2023-08-12,written_off,True,126.0,0.366,0,0,0.0,1.0
509968,105126,digital,2023-11-28,20500.0,D,0.9,0,0.0,,,,rejected,,,,1,1,126.0,0.366
509969,105126,digital,2024-01-12,29700.0,D,0.9,0,0.0,,,,rejected,,,,1,1,126.0,0.366
509970,105126,digital,2024-03-17,31200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,126.0,0.366
509971,105127,digital,2023-01-28,45000.0,D,0.7821,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509972,105128,sales_assisted,2024-05-14,12500.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509973,105129,sales_assisted,2024-11-19,23800.0,D,0.8478,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509974,105129,sales_assisted,2025-02-22,20100.0,D,0.8302,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509975,105130,digital,2024-08-02,23600.0,C,0.4347,1,15800.0,16.71,90.0,2024-08-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
509976,105131,digital,2023-05-26,18800.0,D,0.646,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509977,105131,digital,2023-06-20,25800.0,D,0.5365,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509978,105132,digital,2025-02-09,30700.0,D,0.8043,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509979,105133,digital,2024-03-09,40000.0,D,0.4634,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509980,105134,sales_assisted,2023-10-05,20800.0,D,0.5808,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509981,105134,sales_assisted,2023-11-26,29200.0,D,0.7246,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509982,105134,sales_assisted,2023-12-31,25900.0,D,0.7634,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509983,105135,digital,2024-04-21,26900.0,C,0.3946,1,18500.0,15.0,60.0,2024-04-21,written_off,True,177.0,0.373,0,0,0.0,1.0
509984,105136,digital,2023-05-28,8300.0,D,0.7749,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509985,105136,digital,2023-06-28,7300.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509986,105137,digital,2025-06-21,24100.0,D,0.7428,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509987,105138,digital,2024-02-26,14000.0,D,0.8224,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509988,105139,sales_assisted,2023-10-30,13300.0,C,0.4048,1,9100.0,15.77,60.0,2023-10-30,closed_good,False,6.0,1.0,0,0,0.0,1.0
509989,105139,sales_assisted,2023-12-11,22400.0,D,0.4608,1,10200.0,23.23,30.0,2023-12-12,closed_good,False,4.0,1.0,1,0,6.0,1.0
509990,105139,sales_assisted,2024-03-10,21700.0,C,0.4194,1,14500.0,16.03,120.0,2024-03-11,closed_good,False,0.0,1.0,2,0,5.0,1.0
509991,105140,sales_assisted,2024-09-16,54600.0,D,0.8013,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509992,105141,digital,2023-10-05,15700.0,D,0.6649,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509993,105142,digital,2024-11-24,6800.0,D,0.7988,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509994,105143,sales_assisted,2024-03-11,29900.0,D,0.9,1,13900.0,23.07,120.0,2024-03-12,closed_default,True,64.0,0.577,0,0,0.0,1.0
509995,105143,sales_assisted,2024-04-16,32200.0,D,0.9,1,15000.0,19.9,120.0,2024-04-17,closed_default,True,55.0,0.275,1,1,64.0,0.577
509996,105144,digital,2025-03-05,21800.0,D,0.8199,0,0.0,,,,rejected,,,,0,0,0.0,1.0
509997,105144,digital,2025-04-25,5900.0,C,0.4262,1,3900.0,15.03,30.0,2025-04-26,closed_good,False,0.0,1.0,0,0,0.0,1.0
509998,105144,digital,2025-08-19,20300.0,D,0.8902,1,9800.0,19.51,90.0,2025-08-20,closed_default,True,186.0,0.463,1,0,0.0,1.0
509999,105145,sales_assisted,2024-03-19,10600.0,D,0.6671,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510000,105145,sales_assisted,2024-06-07,7600.0,D,0.6786,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510001,105145,sales_assisted,2024-08-27,32200.0,D,0.6715,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510002,105145,sales_assisted,2024-12-15,6600.0,D,0.6769,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510003,105146,sales_assisted,2024-08-14,19600.0,D,0.5778,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510004,105147,digital,2024-05-13,21200.0,C,0.3554,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510005,105148,sales_assisted,2025-05-30,36200.0,A,0.0783,1,35400.0,7.66,30.0,2025-05-30,closed_good,False,8.0,1.0,0,0,0.0,1.0
510006,105148,sales_assisted,2025-09-13,15600.0,B,0.2239,1,13500.0,11.98,120.0,2025-09-13,closed_good,False,0.0,1.0,1,0,8.0,1.0
510007,105149,digital,2025-03-07,27300.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510008,105150,sales_assisted,2024-02-20,36300.0,D,0.5121,1,17400.0,22.47,30.0,2024-02-20,closed_good,False,10.0,1.0,0,0,0.0,1.0
510009,105150,sales_assisted,2024-04-02,44500.0,D,0.7441,0,0.0,,,,rejected,,,,1,0,10.0,1.0
510010,105151,digital,2024-10-01,32000.0,A,0.0394,1,29000.0,6.62,60.0,2024-10-02,closed_default,True,187.0,0.434,0,0,0.0,1.0
510011,105151,digital,2024-12-20,16000.0,D,0.8926,0,0.0,,,,rejected,,,,1,1,187.0,0.434
510012,105151,digital,2025-01-17,18200.0,D,0.8348,0,0.0,,,,rejected,,,,1,1,187.0,0.434
510013,105151,digital,2025-02-20,21400.0,D,0.9,0,0.0,,,,rejected,,,,1,1,187.0,0.434
510014,105152,digital,2023-07-19,39400.0,D,0.832,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510015,105153,digital,2025-02-17,15000.0,D,0.7132,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510016,105153,digital,2025-03-18,27700.0,D,0.7997,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510017,105154,digital,2024-07-11,6700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510018,105154,digital,2024-10-30,21000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510019,105154,digital,2024-12-07,12700.0,D,0.8869,1,6000.0,19.75,120.0,2024-12-08,closed_default,True,33.0,0.295,0,0,0.0,1.0
510020,105155,digital,2023-12-19,36600.0,B,0.2379,1,29700.0,12.97,60.0,2023-12-20,closed_good,False,0.0,1.0,0,0,0.0,1.0
510021,105155,digital,2024-04-01,19500.0,C,0.4303,0,0.0,,,,rejected,,,,1,0,0.0,1.0
510022,105155,digital,2024-07-04,37400.0,B,0.2428,1,30600.0,12.55,120.0,2024-07-05,closed_good,False,3.0,1.0,1,0,0.0,1.0
510023,105155,digital,2024-10-25,35400.0,B,0.2404,1,31200.0,9.27,60.0,2024-10-26,closed_good,False,0.0,1.0,2,0,1.5,1.0
510024,105156,digital,2025-03-19,7000.0,D,0.532,1,3400.0,23.41,90.0,2025-03-20,closed_default,True,117.0,0.252,0,0,0.0,1.0
510025,105156,digital,2025-05-11,10200.0,D,0.9,0,0.0,,,,rejected,,,,1,1,117.0,0.252
510026,105156,digital,2025-06-29,8400.0,D,0.9,1,4200.0,22.77,60.0,2025-06-29,closed_default,True,105.0,0.464,1,1,117.0,0.252
510027,105156,digital,2025-08-12,4500.0,D,0.9,0,0.0,,,,rejected,,,,2,2,111.0,0.358
510028,105157,digital,2024-11-30,104000.0,C,0.2871,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510029,105158,digital,2023-06-04,44000.0,D,0.6266,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510030,105158,digital,2023-09-26,56200.0,D,0.5073,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510031,105158,digital,2023-10-28,56400.0,D,0.4509,1,25500.0,18.13,120.0,2023-10-28,closed_default,True,53.0,0.101,0,0,0.0,1.0
510032,105159,digital,2025-05-21,18200.0,D,0.9,1,9100.0,23.21,120.0,2025-05-21,closed_default,True,142.0,0.006,0,0,0.0,1.0
510033,105159,digital,2025-09-14,5900.0,D,0.9,1,2800.0,19.38,90.0,2025-09-15,written_off,True,194.0,0.113,1,1,142.0,0.006
510034,105160,sales_assisted,2023-09-16,18000.0,D,0.6374,1,8900.0,21.04,90.0,2023-09-17,closed_default,True,81.0,0.296,0,0,0.0,1.0
510035,105160,sales_assisted,2023-12-31,15200.0,D,0.9,1,7000.0,19.63,30.0,2023-12-31,closed_good,False,0.0,1.0,1,1,81.0,0.296
510036,105161,sales_assisted,2023-03-12,22300.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510037,105161,sales_assisted,2023-04-09,12300.0,D,0.9,1,6100.0,20.48,90.0,2023-04-09,written_off,True,84.0,0.412,0,0,0.0,1.0
510038,105161,sales_assisted,2023-06-17,28300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,84.0,0.412
510039,105161,sales_assisted,2023-08-25,23700.0,D,0.9,0,0.0,,,,rejected,,,,1,1,84.0,0.412
510040,105162,digital,2023-11-17,5500.0,D,0.6935,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510041,105163,digital,2024-02-04,44400.0,B,0.2283,1,38100.0,9.28,120.0,2024-02-04,closed_good,False,1.0,1.0,0,0,0.0,1.0
510042,105164,sales_assisted,2023-03-17,4700.0,D,0.7506,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510043,105164,sales_assisted,2023-05-17,5300.0,D,0.824,1,2500.0,19.97,90.0,2023-05-18,closed_default,True,92.0,0.055,0,0,0.0,1.0
510044,105165,sales_assisted,2024-06-20,22500.0,D,0.9,1,10900.0,21.44,90.0,2024-06-20,closed_default,True,81.0,0.04,0,0,0.0,1.0
510045,105166,digital,2024-01-26,11200.0,C,0.4358,1,7200.0,17.68,30.0,2024-01-26,closed_default,True,79.0,0.456,0,0,0.0,1.0
510046,105166,digital,2024-04-05,12700.0,D,0.9,0,0.0,,,,rejected,,,,1,1,79.0,0.456
510047,105166,digital,2024-05-11,12300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,79.0,0.456
510048,105167,sales_assisted,2024-06-18,42100.0,D,0.6023,0,0.0,,,,rejected,,,,0,0,0.0,1.0
510049,105168,digital,2024-03-29,20800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
