customer_id,acquisition_channel,region,employment_type,age,gender,monthly_income_kes,signup_date
105369,digital,Nakuru,civil_servant,26,M,59400.0,2024-02-26
105370,digital,Kiambu,informal_gig,35,M,22400.0,2024-06-13
105371,sales_assisted,Nairobi,formal_employed,33,M,58500.0,2024-09-10
105372,digital,Uasin Gishu,formal_employed,37,M,38100.0,2024-08-07
105373,digital,Nakuru,formal_employed,49,F,8000.0,2024-10-28
105374,sales_assisted,Meru,formal_employed,57,F,34700.0,2023-03-04
105375,sales_assisted,Nakuru,self_employed_business,37,M,30800.0,2025-04-17
105376,digital,Uasin Gishu,self_employed_business,32,F,38400.0,2024-04-19
105377,sales_assisted,Nairobi,civil_servant,36,F,47700.0,2024-11-22
105378,digital,Nakuru,self_employed_business,30,F,63100.0,2023-02-06
105379,sales_assisted,Kiambu,formal_employed,18,M,45600.0,2024-03-06
105380,digital,Nairobi,civil_servant,32,F,23900.0,2024-02-13
105381,sales_assisted,Nairobi,self_employed_business,42,M,35000.0,2023-07-16
105382,sales_assisted,West Pokot,formal_employed,19,M,56600.0,2025-03-14
105383,digital,Kiambu,formal_employed,24,M,43000.0,2024-02-28
105384,digital,Nairobi,informal_gig,27,M,14900.0,2025-03-14
105385,sales_assisted,Eldoret,self_employed_business,36,M,46000.0,2024-01-31
105386,digital,Nairobi,informal_gig,54,M,11900.0,2024-06-16
105387,digital,Nairobi,informal_gig,25,F,14300.0,2024-06-23
105388,digital,Eldoret,informal_gig,33,F,25700.0,2024-07-24
105389,sales_assisted,Nairobi,informal_gig,33,F,15100.0,2024-07-16
105390,digital,Mombasa,informal_gig,30,M,18900.0,2024-12-22
105391,digital,Nairobi,informal_gig,32,M,22100.0,2023-07-15
105392,sales_assisted,Kiambu,formal_employed,28,F,44200.0,2024-10-06
105393,digital,Kisumu,self_employed_business,57,F,23300.0,2024-12-26
105394,digital,Nairobi,self_employed_business,39,M,43000.0,2025-01-07
105395,digital,Uasin Gishu,self_employed_business,28,F,24100.0,2024-01-07
105396,digital,Kiambu,self_employed_business,43,F,63100.0,2024-01-14
105397,digital,Nairobi,informal_gig,35,F,18500.0,2024-12-09
105398,sales_assisted,Nyeri,self_employed_business,33,F,47200.0,2024-04-08
105399,digital,Nairobi,self_employed_business,31,F,49100.0,2023-01-15
105400,sales_assisted,Nakuru,self_employed_business,30,F,32600.0,2024-11-07
105401,digital,Mombasa,civil_servant,22,F,24500.0,2024-11-23
105402,digital,Nairobi,self_employed_business,18,M,49100.0,2024-04-04
105403,digital,Kakamega,informal_gig,36,M,9500.0,2024-05-09
105404,digital,Kisumu,self_employed_business,31,M,18700.0,2024-04-21
105405,sales_assisted,West Pokot,self_employed_business,40,F,47200.0,2024-01-16
105406,digital,Nairobi,informal_gig,24,M,20200.0,2024-09-19
105407,digital,Nairobi,civil_servant,23,M,28700.0,2023-05-09
105408,digital,Nakuru,informal_gig,39,M,17600.0,2023-09-17
105409,sales_assisted,Nairobi,civil_servant,30,M,27300.0,2025-03-09
105410,digital,Uasin Gishu,self_employed_business,40,F,71200.0,2024-12-22
105411,sales_assisted,Meru,civil_servant,33,F,56300.0,2023-02-17
105412,digital,Kiambu,informal_gig,49,M,14700.0,2023-06-04
105413,digital,Machakos,informal_gig,39,F,19200.0,2023-04-13
105414,sales_assisted,Nairobi,informal_gig,36,F,27300.0,2025-05-11
105415,digital,Nairobi,informal_gig,40,F,13400.0,2025-01-31
105416,digital,Mombasa,self_employed_business,30,F,29500.0,2024-05-31
105417,sales_assisted,Kiambu,self_employed_business,18,F,33500.0,2024-09-11
105418,digital,Nakuru,self_employed_business,36,F,24600.0,2024-07-09
105419,digital,Nairobi,informal_gig,50,F,31600.0,2025-01-29
105420,digital,Kakamega,self_employed_business,18,F,27100.0,2025-04-08
105421,digital,Nairobi,informal_gig,37,M,21000.0,2025-05-24
105422,sales_assisted,Kisumu,self_employed_business,19,M,39800.0,2023-11-04
105423,digital,Nairobi,self_employed_business,32,M,62100.0,2023-11-03
105424,sales_assisted,Kisumu,formal_employed,33,M,43400.0,2023-04-14
105425,sales_assisted,Mombasa,formal_employed,39,F,83500.0,2024-12-29
105426,sales_assisted,West Pokot,informal_gig,34,F,18800.0,2024-01-12
105427,sales_assisted,Meru,self_employed_business,45,M,34600.0,2023-02-04
105428,sales_assisted,Nairobi,formal_employed,43,M,61900.0,2025-01-15
105429,digital,Machakos,self_employed_business,31,F,67200.0,2025-03-31
105430,digital,Kiambu,self_employed_business,42,M,34000.0,2025-02-08
105431,digital,Kakamega,formal_employed,30,M,67300.0,2024-07-27
105432,sales_assisted,Uasin Gishu,formal_employed,28,F,60300.0,2025-02-25
105433,digital,Kiambu,informal_gig,22,M,15300.0,2025-03-23
105434,sales_assisted,Nairobi,informal_gig,44,F,21800.0,2024-05-04
105435,digital,Mombasa,civil_servant,30,F,39300.0,2024-05-22
105436,sales_assisted,Nakuru,formal_employed,18,F,26400.0,2023-10-18
105437,digital,Kisumu,self_employed_business,37,M,40500.0,2024-07-21
105438,sales_assisted,Uasin Gishu,formal_employed,29,M,46400.0,2025-06-16
105439,digital,Eldoret,self_employed_business,30,M,43700.0,2025-04-16
105440,digital,Nakuru,formal_employed,30,M,46300.0,2025-01-31
105441,sales_assisted,Uasin Gishu,formal_employed,29,M,33000.0,2023-09-30
105442,sales_assisted,Meru,self_employed_business,57,F,75200.0,2024-11-12
105443,sales_assisted,Nairobi,self_employed_business,47,F,41300.0,2023-11-06
105444,sales_assisted,West Pokot,self_employed_business,39,F,57800.0,2023-01-16
105445,digital,Nakuru,informal_gig,35,F,25900.0,2025-02-05
105446,sales_assisted,Kisumu,informal_gig,43,M,35300.0,2023-10-01
105447,digital,Mombasa,self_employed_business,35,M,26200.0,2025-05-18
105448,digital,Uasin Gishu,formal_employed,40,M,43400.0,2024-05-06
105449,digital,Nairobi,self_employed_business,38,F,31200.0,2024-08-23
105450,digital,Nakuru,formal_employed,34,M,34700.0,2024-06-02
105451,digital,Kakamega,formal_employed,41,M,49800.0,2024-01-23
105452,sales_assisted,West Pokot,self_employed_business,29,F,34300.0,2025-03-28
105453,digital,Nairobi,formal_employed,33,M,19300.0,2023-04-10
105454,sales_assisted,Nairobi,formal_employed,24,M,39600.0,2023-05-26
105455,digital,Uasin Gishu,informal_gig,25,M,18600.0,2024-06-30
105456,digital,Machakos,informal_gig,18,M,29800.0,2025-05-20
105457,sales_assisted,Nakuru,formal_employed,37,F,19000.0,2025-01-11
105458,digital,Nakuru,self_employed_business,39,F,30200.0,2024-09-28
105459,digital,Mombasa,civil_servant,42,M,28000.0,2023-04-09
105460,sales_assisted,Kakamega,formal_employed,23,F,58400.0,2023-02-22
105461,digital,Kisumu,informal_gig,36,M,17200.0,2023-09-19
105462,digital,Machakos,formal_employed,32,M,63800.0,2024-10-05
105463,sales_assisted,Nairobi,civil_servant,39,F,39200.0,2023-04-02
105464,digital,Kiambu,formal_employed,27,M,53800.0,2023-11-16
105465,sales_assisted,Nairobi,formal_employed,29,F,64900.0,2023-11-02
105466,sales_assisted,West Pokot,civil_servant,19,M,20800.0,2023-05-17
105467,digital,Nairobi,informal_gig,26,M,19800.0,2024-06-03
105468,digital,Nairobi,formal_employed,33,M,52600.0,2023-08-03
105469,digital,Nairobi,informal_gig,34,F,23700.0,2023-04-28
105470,sales_assisted,Nairobi,informal_gig,18,M,10600.0,2024-01-25
105471,digital,Mombasa,self_employed_business,28,F,48600.0,2024-03-02
105472,sales_assisted,Kakamega,formal_employed,34,M,45900.0,2023-07-04
105473,digital,West Pokot,formal_employed,45,M,47300.0,2023-01-13
105474,sales_assisted,Kisumu,civil_servant,25,F,36500.0,2023-03-06
105475,digital,Kisumu,formal_employed,37,M,8000.0,2025-01-11
105476,digital,Nakuru,self_employed_business,27,M,46300.0,2025-01-09
105477,digital,Kiambu,formal_employed,28,M,55600.0,2024-08-31
105478,digital,Nairobi,formal_employed,25,M,37400.0,2023-08-29
105479,sales_assisted,Nakuru,self_employed_business,23,F,15400.0,2024-08-07
105480,digital,Nairobi,self_employed_business,28,F,29900.0,2025-04-09
105481,digital,Nairobi,formal_employed,42,M,62900.0,2025-02-01
105482,digital,Eldoret,formal_employed,26,F,37700.0,2024-09-29
105483,digital,Nairobi,formal_employed,24,M,45400.0,2023-05-05
105484,sales_assisted,Nairobi,formal_employed,34,F,39000.0,2024-02-06
105485,sales_assisted,Kiambu,formal_employed,33,F,50700.0,2025-05-20
105486,sales_assisted,Nairobi,informal_gig,32,F,10400.0,2024-12-01
105487,digital,Eldoret,formal_employed,35,F,41400.0,2023-02-12
105488,digital,Nakuru,self_employed_business,23,F,54700.0,2025-03-03
105489,sales_assisted,West Pokot,self_employed_business,24,F,24100.0,2024-02-06
105490,digital,Meru,informal_gig,41,F,19600.0,2023-05-17
105491,sales_assisted,Nairobi,informal_gig,31,F,31300.0,2023-01-02
105492,digital,West Pokot,civil_servant,38,M,51900.0,2024-01-01
105493,digital,Mombasa,formal_employed,44,F,53100.0,2025-04-08
105494,sales_assisted,Nakuru,formal_employed,40,F,52000.0,2024-06-29
105495,digital,Kakamega,formal_employed,20,F,51700.0,2024-03-05
105496,sales_assisted,Meru,formal_employed,31,F,40900.0,2024-04-12
105497,digital,Nakuru,civil_servant,42,M,57600.0,2023-09-04
105498,digital,Nakuru,self_employed_business,37,M,30900.0,2023-01-17
105499,digital,Nairobi,informal_gig,34,M,13300.0,2024-02-04
105500,digital,Eldoret,civil_servant,18,M,17900.0,2023-06-15
105501,digital,Uasin Gishu,informal_gig,27,F,16600.0,2025-05-06
105502,digital,Mombasa,self_employed_business,33,M,28400.0,2023-08-14
105503,sales_assisted,Nyeri,informal_gig,20,M,15700.0,2023-07-27
105504,sales_assisted,Nairobi,self_employed_business,40,M,20100.0,2024-02-10
105505,digital,Kiambu,formal_employed,31,F,51700.0,2023-11-07
105506,digital,Uasin Gishu,self_employed_business,18,M,23600.0,2024-06-28
105507,digital,Kakamega,civil_servant,27,M,48800.0,2023-01-10
105508,sales_assisted,Nairobi,informal_gig,30,F,28300.0,2025-05-25
105509,digital,Nakuru,self_employed_business,31,M,77100.0,2023-07-17
105510,digital,Nairobi,informal_gig,45,F,18000.0,2024-08-20
105511,digital,Eldoret,self_employed_business,38,F,35600.0,2025-03-06
105512,digital,Nyeri,informal_gig,20,M,15400.0,2023-02-12
105513,digital,Nakuru,self_employed_business,19,F,20200.0,2024-03-07
105514,digital,Nairobi,formal_employed,30,F,37400.0,2024-06-18
105515,sales_assisted,Nairobi,self_employed_business,34,M,26200.0,2023-03-30
105516,digital,Kisumu,informal_gig,41,M,11600.0,2024-08-17
105517,digital,Kisumu,civil_servant,48,M,43800.0,2025-01-18
105518,digital,Nairobi,formal_employed,49,M,25700.0,2023-04-25
105519,digital,Machakos,formal_employed,29,M,55200.0,2025-01-31
105520,digital,Nairobi,formal_employed,41,F,60400.0,2024-02-27
105521,digital,Eldoret,informal_gig,36,M,14400.0,2025-05-30
105522,digital,Mombasa,self_employed_business,23,F,59300.0,2023-09-15
105523,sales_assisted,Nairobi,self_employed_business,18,F,44100.0,2023-02-25
105524,digital,Eldoret,formal_employed,34,M,43700.0,2024-08-15
105525,sales_assisted,Kakamega,formal_employed,19,F,13000.0,2024-01-31
105526,digital,Mombasa,civil_servant,25,F,12600.0,2024-07-26
105527,digital,Kiambu,self_employed_business,26,F,61900.0,2025-03-07
105528,sales_assisted,Kisumu,formal_employed,34,M,68800.0,2025-02-15
105529,sales_assisted,Nakuru,formal_employed,44,M,73800.0,2023-04-17
105530,digital,Uasin Gishu,formal_employed,33,M,78400.0,2023-03-02
105531,sales_assisted,Uasin Gishu,formal_employed,28,M,69700.0,2023-11-23
105532,digital,Nairobi,formal_employed,18,M,49300.0,2023-04-30
105533,digital,Uasin Gishu,informal_gig,37,F,26900.0,2025-03-25
105534,sales_assisted,Machakos,formal_employed,33,M,32700.0,2024-05-08
105535,sales_assisted,Nairobi,self_employed_business,28,F,41600.0,2023-03-24
105536,digital,Kisumu,self_employed_business,43,F,49300.0,2024-05-15
105537,digital,Nairobi,self_employed_business,22,M,49600.0,2024-10-15
105538,digital,Eldoret,self_employed_business,26,M,36100.0,2024-11-27
105539,digital,Uasin Gishu,informal_gig,30,F,8000.0,2025-05-04
105540,sales_assisted,Nakuru,formal_employed,27,M,17800.0,2024-07-10
105541,digital,Kisumu,informal_gig,37,M,26200.0,2024-06-25
105542,digital,Nairobi,formal_employed,37,M,35900.0,2023-02-21
105543,digital,Kisumu,formal_employed,42,M,57000.0,2025-03-02
105544,digital,Kiambu,formal_employed,37,F,23100.0,2024-11-28
105545,digital,Nairobi,informal_gig,31,M,34000.0,2024-12-20
105546,sales_assisted,Kisumu,self_employed_business,29,M,23700.0,2025-05-25
105547,sales_assisted,Nakuru,informal_gig,37,F,35000.0,2024-12-26
105548,sales_assisted,Machakos,formal_employed,31,F,17100.0,2024-01-24
105549,digital,Meru,self_employed_business,33,M,47200.0,2024-07-20
105550,digital,Meru,formal_employed,37,M,28200.0,2025-03-06
105551,digital,Nakuru,formal_employed,34,M,44800.0,2023-03-05
105552,digital,Eldoret,self_employed_business,35,M,54400.0,2023-05-14
105553,digital,Kakamega,formal_employed,25,M,61200.0,2023-12-26
105554,sales_assisted,Kakamega,self_employed_business,45,F,25500.0,2024-08-16
105555,sales_assisted,Kisumu,self_employed_business,23,M,28700.0,2025-01-20
105556,digital,Kiambu,informal_gig,36,F,8200.0,2023-10-05
105557,digital,Nairobi,informal_gig,28,M,8000.0,2023-07-03
105558,sales_assisted,Nairobi,formal_employed,42,M,30000.0,2023-06-20
105559,digital,Nyeri,formal_employed,40,F,29600.0,2023-09-28
105560,sales_assisted,Nairobi,self_employed_business,32,F,15100.0,2023-02-24
105561,digital,West Pokot,formal_employed,46,M,41300.0,2024-04-06
105562,digital,Eldoret,self_employed_business,31,M,37500.0,2025-02-14
105563,digital,Uasin Gishu,self_employed_business,40,F,37800.0,2024-01-16
105564,sales_assisted,Kisumu,self_employed_business,26,F,25900.0,2024-03-13
105565,digital,Kiambu,self_employed_business,36,M,29200.0,2025-01-05
105566,sales_assisted,Meru,formal_employed,24,M,39300.0,2023-01-12
105567,digital,Kisumu,formal_employed,33,M,59700.0,2025-05-26
105568,digital,Nakuru,formal_employed,32,F,32800.0,2023-07-03
105569,sales_assisted,Nairobi,formal_employed,40,M,14800.0,2023-04-07
105570,digital,Nairobi,informal_gig,26,M,19200.0,2024-06-15
105571,digital,Uasin Gishu,formal_employed,60,F,37100.0,2023-01-17
105572,digital,Nairobi,formal_employed,20,F,15900.0,2024-02-08
105573,sales_assisted,Machakos,informal_gig,35,F,18500.0,2024-11-27
105574,digital,Kisumu,self_employed_business,35,M,24500.0,2024-09-10
105575,digital,Nakuru,formal_employed,37,M,43600.0,2023-03-09
105576,sales_assisted,Nyeri,informal_gig,28,F,25700.0,2024-10-17
105577,sales_assisted,Nairobi,informal_gig,35,F,17300.0,2023-08-04
105578,sales_assisted,Eldoret,civil_servant,27,M,48200.0,2023-06-15
105579,sales_assisted,Mombasa,informal_gig,49,M,19300.0,2023-11-11
105580,sales_assisted,Nairobi,informal_gig,27,F,19700.0,2024-02-05
105581,digital,Nairobi,formal_employed,31,M,39400.0,2023-09-26
105582,digital,Meru,self_employed_business,27,F,35100.0,2024-04-24
105583,sales_assisted,Nairobi,formal_employed,25,M,20200.0,2024-08-06
105584,sales_assisted,Kiambu,self_employed_business,20,F,10200.0,2023-03-11
105585,sales_assisted,Eldoret,civil_servant,39,M,57900.0,2023-09-07
105586,digital,Nairobi,formal_employed,26,M,48800.0,2023-10-04
105587,digital,Nakuru,informal_gig,25,F,17200.0,2024-06-30
105588,digital,Nairobi,self_employed_business,24,F,54200.0,2023-08-20
105589,digital,Kiambu,formal_employed,35,M,96600.0,2024-09-18
105590,digital,Kisumu,informal_gig,33,M,8800.0,2024-10-15
105591,sales_assisted,Nairobi,self_employed_business,33,M,37400.0,2023-01-20
105592,digital,Kisumu,self_employed_business,26,F,48100.0,2024-07-22
105593,digital,Mombasa,self_employed_business,36,M,13200.0,2023-11-27
105594,digital,Kakamega,formal_employed,27,M,17500.0,2023-09-20
105595,sales_assisted,Nairobi,formal_employed,33,M,62200.0,2023-02-16
105596,sales_assisted,Nairobi,informal_gig,31,F,21500.0,2024-03-13
105597,digital,Nakuru,informal_gig,18,M,15900.0,2024-11-20
105598,digital,Kakamega,informal_gig,51,F,8000.0,2023-05-21
105599,digital,Kakamega,informal_gig,38,F,24900.0,2023-02-22
105600,digital,Nairobi,informal_gig,34,F,9700.0,2023-05-06
105601,digital,Nairobi,formal_employed,36,M,26700.0,2025-02-14
105602,sales_assisted,Kakamega,informal_gig,51,M,13600.0,2023-07-05
105603,sales_assisted,Nairobi,informal_gig,43,F,19000.0,2025-02-01
105604,digital,Kisumu,self_employed_business,36,M,21300.0,2023-06-20
105605,digital,Mombasa,self_employed_business,26,F,23600.0,2024-04-10
105606,digital,Nairobi,informal_gig,28,M,30300.0,2024-02-06
105607,digital,Kisumu,civil_servant,18,F,42700.0,2025-04-28
105608,digital,Nairobi,civil_servant,29,F,40200.0,2023-09-03
105609,sales_assisted,Kisumu,self_employed_business,38,F,44600.0,2023-11-26
105610,digital,Nairobi,informal_gig,38,F,12700.0,2024-02-06
105611,sales_assisted,Mombasa,self_employed_business,38,M,43500.0,2023-09-30
105612,digital,Kisumu,informal_gig,28,M,25800.0,2023-05-31
105613,sales_assisted,Nairobi,informal_gig,37,M,13000.0,2023-04-13
105614,sales_assisted,Eldoret,civil_servant,40,F,49500.0,2024-06-17
105615,digital,Machakos,civil_servant,18,M,43800.0,2024-10-16
105616,digital,Uasin Gishu,self_employed_business,35,M,42000.0,2023-06-02
105617,sales_assisted,Nairobi,civil_servant,51,M,66700.0,2024-01-18
105618,digital,Nairobi,informal_gig,30,F,23100.0,2024-09-27
105619,digital,Nakuru,formal_employed,18,F,28400.0,2025-05-30
105620,digital,West Pokot,formal_employed,25,F,47300.0,2023-04-28
105621,digital,Mombasa,informal_gig,18,M,22100.0,2025-02-22
105622,sales_assisted,Nakuru,formal_employed,27,F,25000.0,2023-12-14
105623,digital,Machakos,formal_employed,21,M,8600.0,2024-04-06
105624,digital,Nairobi,self_employed_business,41,F,37000.0,2023-03-01
105625,digital,Kisumu,formal_employed,40,F,62000.0,2024-02-11
105626,sales_assisted,Mombasa,self_employed_business,36,M,52500.0,2023-09-15
105627,sales_assisted,Eldoret,informal_gig,44,M,24500.0,2023-07-31
105628,digital,Meru,formal_employed,27,M,73300.0,2025-02-26
105629,digital,Nakuru,informal_gig,33,M,23500.0,2023-05-18
105630,digital,Eldoret,formal_employed,52,M,41500.0,2023-08-01
105631,digital,Kisumu,informal_gig,38,M,23800.0,2023-08-06
105632,digital,Nairobi,self_employed_business,38,M,26900.0,2024-11-28
105633,digital,West Pokot,informal_gig,26,M,10800.0,2024-05-10
105634,digital,Machakos,informal_gig,29,F,13400.0,2024-02-16
105635,sales_assisted,Uasin Gishu,informal_gig,23,F,17800.0,2023-05-08
105636,digital,Meru,self_employed_business,48,F,51200.0,2023-12-22
105637,sales_assisted,Nairobi,self_employed_business,18,M,16000.0,2025-03-06
105638,digital,Mombasa,formal_employed,41,F,27500.0,2024-03-24
105639,digital,Mombasa,self_employed_business,38,F,50200.0,2025-05-20
105640,digital,Nairobi,self_employed_business,18,M,32600.0,2023-02-10
105641,sales_assisted,Mombasa,self_employed_business,43,F,35000.0,2023-08-28
105642,sales_assisted,Nakuru,formal_employed,30,F,38300.0,2023-05-17
105643,digital,Nairobi,self_employed_business,21,F,67400.0,2024-08-03
105644,sales_assisted,Kiambu,self_employed_business,36,M,46500.0,2023-04-04
105645,digital,Nairobi,self_employed_business,25,M,41800.0,2024-01-05
105646,digital,Kisumu,informal_gig,31,M,23700.0,2023-02-04
105647,digital,Machakos,self_employed_business,28,F,44200.0,2024-04-16
105648,digital,Eldoret,self_employed_business,25,F,66100.0,2023-06-18
105649,digital,Nairobi,self_employed_business,22,M,32300.0,2024-11-24
105650,sales_assisted,Eldoret,informal_gig,40,M,23500.0,2024-02-20
105651,digital,Machakos,informal_gig,35,M,22300.0,2024-07-02
105652,digital,Kiambu,formal_employed,35,F,61300.0,2023-06-20
105653,digital,Nakuru,formal_employed,29,M,75700.0,2024-08-21
105654,digital,Nairobi,informal_gig,33,M,16800.0,2023-01-31
105655,digital,Eldoret,informal_gig,26,F,26000.0,2023-05-11
105656,sales_assisted,Nairobi,formal_employed,26,M,48200.0,2025-01-06
105657,sales_assisted,Machakos,self_employed_business,48,F,16800.0,2023-08-04
105658,digital,Kakamega,self_employed_business,40,M,52700.0,2024-10-23
105659,sales_assisted,Machakos,informal_gig,27,M,35800.0,2025-02-17
105660,digital,Nyeri,formal_employed,19,F,59800.0,2023-04-28
105661,digital,Eldoret,informal_gig,18,M,16400.0,2025-05-22
105662,digital,West Pokot,informal_gig,27,M,10100.0,2025-01-03
105663,digital,Kakamega,informal_gig,33,F,27600.0,2024-05-14
105664,digital,Nairobi,civil_servant,34,F,22700.0,2023-10-14
105665,sales_assisted,Kiambu,self_employed_business,34,M,23100.0,2023-07-06
105666,digital,Meru,informal_gig,36,F,23800.0,2023-07-26
105667,sales_assisted,Nyeri,informal_gig,23,M,28500.0,2024-04-05
105668,sales_assisted,Nairobi,informal_gig,46,F,19000.0,2023-05-17
105669,sales_assisted,Nakuru,self_employed_business,31,F,34900.0,2024-03-03
105670,digital,Kiambu,formal_employed,35,M,43000.0,2024-04-01
105671,sales_assisted,Nairobi,civil_servant,27,F,25300.0,2024-08-19
105672,digital,Eldoret,formal_employed,35,M,38200.0,2023-01-07
105673,digital,Kisumu,civil_servant,51,M,14100.0,2023-10-22
105674,digital,Nairobi,formal_employed,24,M,58200.0,2023-05-01
105675,sales_assisted,Nairobi,self_employed_business,22,F,80400.0,2025-03-03
105676,digital,Kiambu,civil_servant,25,F,41000.0,2025-01-25
105677,digital,Nairobi,informal_gig,30,F,32500.0,2025-05-30
105678,sales_assisted,Machakos,self_employed_business,28,M,34000.0,2025-03-25
105679,digital,Meru,self_employed_business,23,M,17500.0,2025-03-31
105680,sales_assisted,Kakamega,formal_employed,32,F,85500.0,2023-10-21
105681,digital,Mombasa,formal_employed,47,M,29800.0,2025-06-08
105682,digital,Nairobi,self_employed_business,31,F,52400.0,2023-01-03
105683,digital,Kiambu,self_employed_business,32,F,41300.0,2023-05-05
105684,digital,Nairobi,formal_employed,36,F,66400.0,2023-09-27
105685,digital,Nakuru,self_employed_business,38,M,37000.0,2023-08-15
105686,digital,Uasin Gishu,civil_servant,45,M,21400.0,2024-12-15
105687,digital,Nakuru,informal_gig,35,M,16200.0,2024-11-19
105688,sales_assisted,Nairobi,self_employed_business,32,F,73800.0,2023-05-30
105689,sales_assisted,Nyeri,civil_servant,24,M,45100.0,2024-02-24
105690,digital,Nairobi,self_employed_business,39,F,71100.0,2023-03-26
105691,digital,Nairobi,self_employed_business,25,F,32400.0,2025-05-14
105692,digital,Mombasa,self_employed_business,25,F,48900.0,2024-09-26
105693,sales_assisted,Machakos,informal_gig,34,F,10700.0,2023-05-14
105694,sales_assisted,West Pokot,formal_employed,46,F,45500.0,2024-11-22
105695,digital,Machakos,formal_employed,39,M,85000.0,2023-10-04
105696,digital,Nyeri,civil_servant,32,F,27500.0,2023-07-27
105697,sales_assisted,Nairobi,informal_gig,24,M,15900.0,2024-08-04
105698,sales_assisted,Eldoret,informal_gig,46,F,29300.0,2023-07-19
105699,digital,Nairobi,informal_gig,32,M,23000.0,2024-01-04
105700,sales_assisted,Uasin Gishu,informal_gig,30,F,38700.0,2025-03-05
105701,digital,Uasin Gishu,formal_employed,37,M,40700.0,2023-11-22
105702,digital,Nakuru,informal_gig,28,F,22600.0,2023-05-16
105703,sales_assisted,Kiambu,formal_employed,26,M,50700.0,2024-05-11
105704,digital,Eldoret,formal_employed,27,F,25600.0,2023-05-10
105705,digital,Nairobi,civil_servant,27,M,19200.0,2024-12-25
105706,sales_assisted,Eldoret,formal_employed,22,M,20000.0,2024-10-27
105707,sales_assisted,Nyeri,formal_employed,21,F,8000.0,2024-01-25
105708,digital,Nakuru,self_employed_business,41,F,36700.0,2024-04-29
105709,digital,Nairobi,informal_gig,39,M,10600.0,2023-01-31
105710,sales_assisted,Nyeri,civil_servant,25,F,31400.0,2024-07-30
105711,digital,Mombasa,formal_employed,40,F,63400.0,2024-12-04
105712,sales_assisted,Mombasa,self_employed_business,35,F,23600.0,2025-03-24
105713,sales_assisted,Meru,informal_gig,30,M,28100.0,2024-10-11
105714,digital,Eldoret,informal_gig,21,F,8100.0,2023-09-18
105715,digital,Nakuru,formal_employed,36,M,32700.0,2024-03-31
105716,sales_assisted,Nairobi,self_employed_business,49,F,64500.0,2023-10-18
105717,sales_assisted,Kiambu,self_employed_business,33,M,31500.0,2024-06-26
105718,digital,Mombasa,formal_employed,41,F,68200.0,2025-02-22
105719,digital,Kakamega,informal_gig,31,M,42700.0,2023-11-28
105720,sales_assisted,Kiambu,formal_employed,41,M,37500.0,2024-12-17
105721,digital,Nairobi,informal_gig,31,F,16100.0,2023-04-06
105722,digital,Kiambu,informal_gig,18,F,8000.0,2024-10-05
105723,sales_assisted,Machakos,informal_gig,26,F,24600.0,2024-12-18
105724,sales_assisted,Uasin Gishu,informal_gig,34,F,25300.0,2024-12-05
105725,sales_assisted,Nairobi,formal_employed,42,M,58900.0,2023-12-20
105726,sales_assisted,Nakuru,formal_employed,31,F,70000.0,2024-10-28
105727,digital,Kakamega,self_employed_business,33,M,22400.0,2025-06-05
105728,sales_assisted,Uasin Gishu,informal_gig,27,M,38500.0,2023-02-27
105729,digital,Nyeri,informal_gig,47,M,19500.0,2025-05-29
105730,digital,Mombasa,self_employed_business,46,M,43500.0,2023-11-21
105731,sales_assisted,Kisumu,informal_gig,26,M,21400.0,2023-10-15
105732,sales_assisted,Nairobi,formal_employed,19,M,31100.0,2023-04-05
105733,sales_assisted,Meru,formal_employed,18,F,23400.0,2023-06-25
105734,digital,Kiambu,formal_employed,38,F,48800.0,2024-04-09
105735,sales_assisted,Kiambu,civil_servant,34,M,24600.0,2024-11-14
105736,digital,Nakuru,self_employed_business,25,M,34600.0,2024-10-14
105737,sales_assisted,Nyeri,self_employed_business,35,M,31700.0,2024-11-19
105738,sales_assisted,Nairobi,informal_gig,21,F,18800.0,2024-10-17
105739,digital,Mombasa,formal_employed,40,M,12600.0,2023-01-29
105740,sales_assisted,Kisumu,formal_employed,29,F,8000.0,2024-02-11
105741,sales_assisted,Kisumu,formal_employed,23,M,60100.0,2024-04-28
105742,sales_assisted,Machakos,formal_employed,29,F,65300.0,2023-02-13
105743,sales_assisted,Eldoret,self_employed_business,29,F,8000.0,2023-09-13
105744,sales_assisted,Nairobi,formal_employed,36,M,52500.0,2023-09-13
105745,digital,Nairobi,informal_gig,43,F,23900.0,2023-02-14
105746,digital,Kisumu,informal_gig,43,M,10300.0,2024-02-09
105747,sales_assisted,Meru,civil_servant,34,M,54400.0,2024-01-23
105748,sales_assisted,Kisumu,formal_employed,31,F,65500.0,2024-05-03
105749,sales_assisted,Nakuru,self_employed_business,27,M,54100.0,2023-04-30
105750,digital,Nairobi,formal_employed,18,F,76400.0,2025-05-26
105751,digital,Machakos,formal_employed,32,M,63000.0,2023-09-12
105752,sales_assisted,Mombasa,self_employed_business,25,F,25400.0,2024-07-09
105753,sales_assisted,Kisumu,self_employed_business,43,F,38300.0,2024-05-24
105754,digital,Mombasa,informal_gig,31,F,25400.0,2023-01-07
105755,digital,Nairobi,informal_gig,39,M,35400.0,2023-08-12
105756,digital,Nairobi,formal_employed,28,M,40500.0,2024-09-20
105757,digital,Nairobi,civil_servant,26,F,29900.0,2023-11-23
