loan_id,customer_id,disbursed_date,tenor_days,loan_status,days_late_final,repaid_pct_final,approved_amount_kes,due_date
508887,104571,2023-06-23,30.0,written_off,34.0,0.055,29200.0,2023-07-23
508888,104571,2023-09-24,90.0,written_off,172.0,0.519,35700.0,2023-12-23
508889,104572,2023-03-03,90.0,closed_default,68.0,0.334,34700.0,2023-06-01
508890,104573,2023-01-02,60.0,closed_good,1.0,1.0,5600.0,2023-03-03
508894,104575,2023-06-11,60.0,closed_default,185.0,0.574,14800.0,2023-08-10
508896,104576,2024-10-17,30.0,closed_good,7.0,1.0,10100.0,2024-11-16
508899,104578,2023-07-25,120.0,closed_good,14.0,1.0,19400.0,2023-11-22
508901,104579,2025-08-17,90.0,closed_default,42.0,0.418,6600.0,2025-11-15
508903,104580,2024-07-22,120.0,written_off,73.0,0.141,8400.0,2024-11-19
508904,104580,2024-08-16,120.0,written_off,31.0,0.159,8300.0,2024-12-14
508905,104581,2024-12-24,30.0,closed_default,93.0,0.482,8200.0,2025-01-23
508906,104581,2025-03-31,60.0,closed_default,172.0,0.217,9700.0,2025-05-30
508912,104584,2025-01-31,30.0,closed_good,11.0,1.0,26200.0,2025-03-02
508913,104585,2023-04-22,30.0,closed_good,3.0,1.0,9300.0,2023-05-22
508915,104586,2024-08-10,90.0,closed_good,0.0,1.0,37800.0,2024-11-08
508916,104587,2025-06-24,90.0,closed_good,0.0,1.0,47800.0,2025-09-22
508917,104588,2023-07-19,120.0,closed_default,109.0,0.311,32500.0,2023-11-16
508918,104589,2024-10-20,90.0,closed_default,94.0,0.578,12100.0,2025-01-18
508920,104589,2025-02-15,90.0,closed_default,87.0,0.129,13800.0,2025-05-16
508923,104590,2023-08-06,90.0,written_off,31.0,0.406,23000.0,2023-11-04
508925,104591,2024-04-15,60.0,closed_good,0.0,1.0,36300.0,2024-06-14
508926,104591,2024-06-05,60.0,closed_good,0.0,1.0,33700.0,2024-08-04
508927,104591,2024-09-12,30.0,closed_good,5.0,1.0,49800.0,2024-10-12
508930,104593,2025-06-02,90.0,closed_good,4.0,1.0,28800.0,2025-08-31
508938,104600,2024-01-24,90.0,closed_default,38.0,0.408,25300.0,2024-04-23
508939,104601,2024-09-22,120.0,closed_default,185.0,0.027,8900.0,2025-01-20
508944,104603,2025-08-27,120.0,closed_default,99.0,0.447,7200.0,2025-12-25
508945,104604,2024-07-23,30.0,closed_default,72.0,0.07,40500.0,2024-08-22
508946,104604,2024-10-05,30.0,closed_default,110.0,0.335,32100.0,2024-11-04
508960,104609,2023-11-18,120.0,closed_default,83.0,0.427,37900.0,2024-03-17
508964,104612,2024-08-22,30.0,closed_default,166.0,0.364,3500.0,2024-09-21
508966,104612,2024-11-17,120.0,closed_default,163.0,0.294,9000.0,2025-03-17
508967,104613,2024-05-22,60.0,closed_good,0.0,1.0,14100.0,2024-07-21
508969,104613,2024-09-19,60.0,closed_good,5.0,1.0,23500.0,2024-11-18
508970,104613,2024-11-20,90.0,closed_good,0.0,1.0,23200.0,2025-02-18
508972,104614,2025-01-21,120.0,written_off,172.0,0.083,19100.0,2025-05-21
508973,104614,2025-03-29,90.0,closed_default,136.0,0.517,12400.0,2025-06-27
508976,104616,2024-01-25,120.0,closed_default,62.0,0.181,17900.0,2024-05-24
508980,104618,2024-10-26,60.0,closed_good,5.0,1.0,36700.0,2024-12-25
508981,104619,2024-04-02,30.0,closed_good,8.0,1.0,31000.0,2024-05-02
508982,104620,2024-12-14,120.0,written_off,85.0,0.332,36800.0,2025-04-13
508983,104621,2025-02-06,30.0,written_off,121.0,0.55,32800.0,2025-03-08
508986,104622,2024-04-20,30.0,closed_default,193.0,0.589,18600.0,2024-05-20
508988,104623,2025-04-04,120.0,closed_default,134.0,0.531,18400.0,2025-08-02
508989,104623,2025-05-15,120.0,closed_default,137.0,0.217,17000.0,2025-09-12
508991,104625,2024-05-22,60.0,closed_good,15.0,1.0,19900.0,2024-07-21
508992,104626,2023-08-23,120.0,closed_default,128.0,0.156,16000.0,2023-12-21
508998,104629,2025-05-01,60.0,closed_default,115.0,0.142,6300.0,2025-06-30
509000,104630,2025-04-03,30.0,written_off,60.0,0.549,7800.0,2025-05-03
509001,104630,2025-05-03,60.0,written_off,97.0,0.287,11600.0,2025-07-02
509002,104631,2023-11-10,90.0,closed_good,0.0,1.0,34100.0,2024-02-08
509003,104631,2024-03-05,90.0,closed_good,0.0,1.0,42700.0,2024-06-03
509009,104635,2025-04-20,90.0,closed_good,10.0,1.0,52200.0,2025-07-19
509010,104636,2023-07-30,30.0,closed_default,134.0,0.312,6400.0,2023-08-29
509011,104637,2023-02-08,60.0,closed_default,59.0,0.101,10100.0,2023-04-09
509019,104641,2023-05-11,60.0,written_off,56.0,0.241,4500.0,2023-07-10
509021,104642,2023-07-04,30.0,closed_default,66.0,0.424,22500.0,2023-08-03
509022,104643,2023-12-17,30.0,closed_good,6.0,1.0,9400.0,2024-01-16
509023,104643,2024-01-23,60.0,closed_good,5.0,1.0,11200.0,2024-03-23
509026,104645,2025-01-17,30.0,closed_good,0.0,1.0,8600.0,2025-02-16
509027,104645,2025-02-20,30.0,written_off,90.0,0.432,4500.0,2025-03-22
509028,104646,2025-05-18,120.0,closed_default,146.0,0.018,20200.0,2025-09-15
509031,104647,2023-07-30,60.0,closed_default,56.0,0.311,1200.0,2023-09-28
509032,104647,2023-10-11,90.0,written_off,181.0,0.268,4900.0,2024-01-09
509037,104649,2023-02-03,60.0,closed_good,16.0,1.0,51100.0,2023-04-04
509039,104651,2023-09-21,60.0,closed_default,155.0,0.495,22200.0,2023-11-20
509041,104652,2025-02-10,90.0,closed_good,0.0,1.0,42700.0,2025-05-11
509042,104652,2025-04-09,60.0,closed_good,0.0,1.0,34500.0,2025-06-08
509044,104653,2025-01-25,120.0,closed_default,163.0,0.279,11300.0,2025-05-25
509047,104655,2023-04-14,60.0,closed_default,132.0,0.596,4800.0,2023-06-13
509049,104656,2023-07-19,90.0,closed_default,41.0,0.593,2200.0,2023-10-17
509050,104656,2023-08-25,30.0,written_off,96.0,0.449,5000.0,2023-09-24
509056,104659,2024-11-05,120.0,closed_good,6.0,1.0,30700.0,2025-03-05
509061,104663,2025-04-26,60.0,closed_default,91.0,0.155,59600.0,2025-06-25
509067,104665,2024-11-15,30.0,closed_good,10.0,1.0,36000.0,2024-12-15
509068,104666,2024-03-19,90.0,closed_good,10.0,1.0,38900.0,2024-06-17
509069,104666,2024-05-14,90.0,closed_default,197.0,0.404,20800.0,2024-08-12
509070,104666,2024-08-28,60.0,closed_default,171.0,0.573,8200.0,2024-10-27
509072,104667,2023-03-27,60.0,closed_default,130.0,0.421,12600.0,2023-05-26
509075,104668,2024-05-12,120.0,closed_good,0.0,1.0,33300.0,2024-09-09
509076,104668,2024-09-08,60.0,closed_default,132.0,0.073,21300.0,2024-11-07
509077,104669,2025-02-18,30.0,closed_good,0.0,1.0,25200.0,2025-03-20
509078,104669,2025-03-16,30.0,closed_good,4.0,1.0,24900.0,2025-04-15
509079,104669,2025-06-23,60.0,closed_good,0.0,1.0,20400.0,2025-08-22
509080,104670,2024-11-19,30.0,written_off,32.0,0.454,9500.0,2024-12-19
509083,104671,2024-11-21,60.0,closed_default,145.0,0.506,4900.0,2025-01-20
509085,104673,2025-05-25,90.0,closed_good,0.0,1.0,19000.0,2025-08-23
509086,104673,2025-06-21,90.0,written_off,153.0,0.321,17900.0,2025-09-19
509087,104674,2025-05-07,60.0,written_off,139.0,0.032,19900.0,2025-07-06
509088,104675,2025-06-09,60.0,closed_good,0.0,1.0,6600.0,2025-08-08
509093,104678,2024-05-29,30.0,closed_default,165.0,0.54,4500.0,2024-06-28
509095,104679,2023-08-19,30.0,closed_good,0.0,1.0,18400.0,2023-09-18
509096,104679,2023-09-24,120.0,closed_good,1.0,1.0,12600.0,2024-01-22
509097,104679,2024-01-13,90.0,closed_good,8.0,1.0,13600.0,2024-04-12
509098,104679,2024-04-11,120.0,closed_good,5.0,1.0,10200.0,2024-08-09
509108,104683,2023-04-22,30.0,closed_good,9.0,1.0,12300.0,2023-05-22
509109,104684,2023-06-19,60.0,closed_good,0.0,1.0,19600.0,2023-08-18
509111,104685,2024-01-03,60.0,written_off,40.0,0.597,7500.0,2024-03-03
509112,104685,2024-02-15,120.0,closed_default,61.0,0.477,24300.0,2024-06-14
509114,104686,2024-12-02,30.0,closed_good,5.0,1.0,8700.0,2025-01-01
509117,104687,2025-09-07,120.0,closed_good,1.0,1.0,71200.0,2026-01-05
509118,104687,2025-11-01,90.0,closed_good,10.0,1.0,21600.0,2026-01-30
509121,104688,2025-01-15,120.0,closed_default,58.0,0.139,1900.0,2025-05-15
509123,104689,2024-07-05,90.0,closed_default,176.0,0.503,5700.0,2024-10-03
509126,104690,2023-09-30,30.0,written_off,105.0,0.561,4100.0,2023-10-30
509130,104693,2023-06-18,120.0,closed_good,0.0,1.0,50000.0,2023-10-16
509131,104693,2023-10-05,90.0,closed_good,0.0,1.0,21900.0,2024-01-03
509132,104694,2023-03-14,90.0,written_off,152.0,0.573,5500.0,2023-06-12
509133,104695,2024-11-15,30.0,closed_good,4.0,1.0,21200.0,2024-12-15
509138,104698,2024-09-06,60.0,closed_good,0.0,1.0,75700.0,2024-11-05
509139,104698,2024-11-11,90.0,closed_good,0.0,1.0,48400.0,2025-02-09
509140,104698,2025-01-25,120.0,closed_good,6.0,1.0,58500.0,2025-05-25
509143,104700,2024-11-17,60.0,closed_default,151.0,0.006,10300.0,2025-01-16
509144,104701,2023-02-28,60.0,closed_good,0.0,1.0,13700.0,2023-04-29
509149,104703,2023-05-28,30.0,closed_default,173.0,0.325,11500.0,2023-06-27
509153,104705,2025-06-10,120.0,written_off,139.0,0.297,3500.0,2025-10-08
509154,104705,2025-09-24,60.0,closed_default,157.0,0.047,10200.0,2025-11-23
509155,104706,2025-01-22,90.0,closed_good,14.0,1.0,50000.0,2025-04-22
509158,104708,2024-04-27,120.0,closed_default,190.0,0.005,6600.0,2024-08-25
509163,104711,2023-08-19,60.0,closed_good,4.0,1.0,16000.0,2023-10-18
509165,104712,2025-05-21,30.0,closed_good,0.0,1.0,18700.0,2025-06-20
509169,104714,2023-02-19,90.0,closed_good,2.0,1.0,1700.0,2023-05-20
509170,104714,2023-04-26,90.0,closed_good,0.0,1.0,4000.0,2023-07-25
509178,104720,2024-10-03,120.0,closed_default,44.0,0.107,8200.0,2025-01-31
509180,104720,2025-03-04,120.0,closed_default,42.0,0.539,8000.0,2025-07-02
509181,104721,2025-01-01,90.0,closed_good,3.0,1.0,5700.0,2025-04-01
509183,104721,2025-06-15,90.0,closed_good,0.0,1.0,3600.0,2025-09-13
509184,104722,2024-12-10,60.0,closed_default,143.0,0.303,11900.0,2025-02-08
509185,104722,2025-02-07,90.0,closed_default,34.0,0.559,17000.0,2025-05-08
509188,104725,2023-05-12,90.0,written_off,168.0,0.213,12200.0,2023-08-10
509191,104726,2024-06-13,120.0,closed_good,0.0,1.0,48200.0,2024-10-11
509193,104727,2023-11-10,120.0,written_off,111.0,0.32,15100.0,2024-03-09
509195,104728,2024-04-19,60.0,closed_default,184.0,0.484,20900.0,2024-06-18
509198,104729,2023-07-23,120.0,written_off,171.0,0.283,13300.0,2023-11-20
509200,104730,2025-05-30,30.0,closed_good,1.0,1.0,4500.0,2025-06-29
509204,104731,2024-10-14,30.0,closed_default,87.0,0.317,6100.0,2024-11-13
509212,104737,2024-12-20,90.0,closed_good,1.0,1.0,44000.0,2025-03-20
509213,104738,2023-02-19,30.0,closed_good,1.0,1.0,23700.0,2023-03-21
509214,104738,2023-05-04,30.0,closed_good,0.0,1.0,13200.0,2023-06-03
509215,104738,2023-08-18,60.0,closed_good,0.0,1.0,16400.0,2023-10-17
509216,104739,2024-04-10,120.0,closed_good,9.0,1.0,38600.0,2024-08-08
509219,104741,2024-06-18,60.0,closed_default,193.0,0.468,29300.0,2024-08-17
509221,104741,2024-09-22,120.0,closed_default,43.0,0.102,23500.0,2025-01-20
509222,104742,2023-05-03,30.0,closed_good,6.0,1.0,11400.0,2023-06-02
509223,104742,2023-08-17,30.0,closed_good,0.0,1.0,6900.0,2023-09-16
509225,104743,2023-10-30,60.0,closed_default,147.0,0.17,13100.0,2023-12-29
509226,104744,2023-06-15,90.0,closed_default,115.0,0.066,12400.0,2023-09-13
509227,104745,2025-06-02,120.0,closed_default,63.0,0.283,5000.0,2025-09-30
509230,104746,2024-09-11,30.0,closed_good,0.0,1.0,14200.0,2024-10-11
509231,104747,2025-06-11,120.0,written_off,75.0,0.158,8900.0,2025-10-09
509233,104749,2023-12-03,120.0,closed_default,52.0,0.559,23500.0,2024-04-01
509237,104751,2025-02-02,120.0,closed_good,1.0,1.0,11200.0,2025-06-02
509239,104753,2024-12-23,60.0,closed_default,76.0,0.278,12800.0,2025-02-21
509240,104754,2024-03-07,30.0,closed_good,8.0,1.0,51000.0,2024-04-06
509245,104756,2023-10-26,60.0,written_off,158.0,0.03,5400.0,2023-12-25
509248,104757,2025-06-06,30.0,closed_default,98.0,0.123,10400.0,2025-07-06
509249,104757,2025-09-23,60.0,written_off,60.0,0.031,19900.0,2025-11-22
509251,104759,2024-02-04,90.0,closed_default,131.0,0.545,12100.0,2024-05-04
509256,104762,2024-08-24,90.0,closed_good,7.0,1.0,5100.0,2024-11-22
509266,104768,2023-09-08,60.0,closed_good,0.0,1.0,19700.0,2023-11-07
509267,104768,2023-11-02,90.0,closed_good,0.0,1.0,19500.0,2024-01-31
509268,104768,2024-01-18,30.0,closed_good,0.0,1.0,35000.0,2024-02-17
509274,104770,2025-05-08,60.0,closed_good,0.0,1.0,7300.0,2025-07-07
509276,104771,2023-09-29,90.0,closed_good,1.0,1.0,17300.0,2023-12-28
509277,104771,2023-12-01,90.0,closed_good,0.0,1.0,15800.0,2024-02-29
509278,104771,2024-03-08,120.0,closed_default,56.0,0.583,34000.0,2024-07-06
509283,104775,2023-03-17,90.0,closed_default,105.0,0.506,5600.0,2023-06-15
509284,104775,2023-06-21,60.0,closed_default,138.0,0.448,5500.0,2023-08-20
509285,104776,2024-10-01,60.0,closed_good,5.0,1.0,27000.0,2024-11-30
509286,104777,2023-12-06,60.0,closed_good,0.0,1.0,22000.0,2024-02-04
509287,104777,2024-03-18,90.0,closed_good,2.0,1.0,30900.0,2024-06-16
509292,104780,2023-06-21,120.0,closed_good,0.0,1.0,15600.0,2023-10-19
509293,104780,2023-08-14,30.0,closed_good,0.0,1.0,20900.0,2023-09-13
509294,104781,2024-12-11,120.0,closed_good,0.0,1.0,29400.0,2025-04-10
509295,104782,2025-02-25,60.0,closed_good,0.0,1.0,14900.0,2025-04-26
509296,104782,2025-06-01,30.0,closed_good,12.0,1.0,12900.0,2025-07-01
509299,104784,2024-09-21,120.0,closed_default,199.0,0.082,15500.0,2025-01-19
509304,104786,2023-04-13,120.0,closed_good,0.0,1.0,1900.0,2023-08-11
509305,104786,2023-08-04,90.0,closed_default,137.0,0.135,7700.0,2023-11-02
509307,104787,2023-08-06,60.0,closed_good,4.0,1.0,48600.0,2023-10-05
509308,104788,2024-12-08,30.0,closed_default,73.0,0.455,3300.0,2025-01-07
509309,104788,2025-01-31,90.0,closed_default,163.0,0.168,900.0,2025-05-01
509310,104788,2025-03-20,30.0,closed_default,195.0,0.487,3400.0,2025-04-19
509311,104789,2024-12-20,90.0,written_off,160.0,0.437,16000.0,2025-03-20
509316,104791,2023-07-26,120.0,closed_good,2.0,1.0,4000.0,2023-11-23
509322,104794,2023-06-05,30.0,closed_good,1.0,1.0,12100.0,2023-07-05
509323,104794,2023-07-07,30.0,closed_good,0.0,1.0,15600.0,2023-08-06
509324,104794,2023-08-14,120.0,closed_good,12.0,1.0,21300.0,2023-12-12
509325,104794,2023-09-19,60.0,closed_good,5.0,1.0,31300.0,2023-11-18
509326,104795,2024-02-10,90.0,closed_default,81.0,0.522,900.0,2024-05-10
509327,104796,2023-09-06,90.0,closed_default,41.0,0.032,4300.0,2023-12-05
509330,104797,2025-07-20,60.0,closed_default,152.0,0.13,14600.0,2025-09-18
509331,104798,2025-01-01,60.0,closed_good,0.0,1.0,50600.0,2025-03-02
509332,104798,2025-03-26,30.0,closed_good,8.0,1.0,36400.0,2025-04-25
509340,104801,2023-09-01,30.0,written_off,190.0,0.242,7400.0,2023-10-01
509343,104803,2023-05-22,120.0,closed_default,103.0,0.519,10200.0,2023-09-19
509345,104804,2024-02-26,30.0,written_off,143.0,0.029,19300.0,2024-03-27
509350,104806,2025-12-15,60.0,closed_good,4.0,1.0,3900.0,2026-02-13
509352,104808,2024-09-09,90.0,closed_good,2.0,1.0,6200.0,2024-12-08
509353,104808,2024-12-07,60.0,closed_good,0.0,1.0,6300.0,2025-02-05
509355,104810,2025-01-14,60.0,closed_good,0.0,1.0,29500.0,2025-03-15
509358,104811,2024-03-18,60.0,closed_good,0.0,1.0,39100.0,2024-05-17
509359,104811,2024-05-18,90.0,closed_default,162.0,0.45,64200.0,2024-08-16
509361,104812,2024-06-11,30.0,closed_good,0.0,1.0,57000.0,2024-07-11
509362,104812,2024-07-16,60.0,closed_default,167.0,0.494,22800.0,2024-09-14
509363,104813,2024-03-20,120.0,closed_good,0.0,1.0,30600.0,2024-07-18
509364,104813,2024-04-23,30.0,closed_good,0.0,1.0,48300.0,2024-05-23
509366,104814,2025-02-07,60.0,written_off,62.0,0.127,5700.0,2025-04-08
509368,104815,2024-07-26,30.0,closed_good,2.0,1.0,38700.0,2024-08-25
509369,104815,2024-09-17,30.0,closed_good,16.0,1.0,27200.0,2024-10-17
509373,104818,2023-04-12,60.0,closed_good,0.0,1.0,9000.0,2023-06-11
509376,104819,2025-05-26,90.0,closed_good,0.0,1.0,12600.0,2025-08-24
509379,104821,2023-04-05,60.0,written_off,95.0,0.021,27400.0,2023-06-04
509381,104823,2023-11-04,120.0,written_off,182.0,0.36,11500.0,2024-03-03
509382,104823,2024-01-15,30.0,closed_default,190.0,0.176,11100.0,2024-02-14
509385,104824,2023-08-02,120.0,closed_good,0.0,1.0,17900.0,2023-11-30
509388,104826,2025-03-04,30.0,closed_good,7.0,1.0,10300.0,2025-04-03
509389,104827,2024-05-30,60.0,closed_good,3.0,1.0,28200.0,2024-07-29
509393,104829,2023-12-29,120.0,closed_good,0.0,1.0,8500.0,2024-04-27
509397,104830,2024-10-13,60.0,closed_good,7.0,1.0,11600.0,2024-12-12
509402,104833,2025-04-21,60.0,closed_good,0.0,1.0,31500.0,2025-06-20
509403,104833,2025-06-27,120.0,closed_good,0.0,1.0,34000.0,2025-10-25
509406,104834,2023-09-02,90.0,closed_default,184.0,0.049,26300.0,2023-12-01
509412,104837,2023-11-11,90.0,closed_default,143.0,0.089,5600.0,2024-02-09
509420,104841,2024-10-29,60.0,closed_default,34.0,0.249,7400.0,2024-12-28
509425,104842,2025-07-12,120.0,closed_good,1.0,1.0,17100.0,2025-11-09
509428,104843,2023-06-19,90.0,closed_good,5.0,1.0,11200.0,2023-09-17
509432,104846,2023-06-08,30.0,closed_default,194.0,0.344,6200.0,2023-07-08
509433,104847,2023-01-15,120.0,closed_good,2.0,1.0,36100.0,2023-05-15
509437,104849,2024-05-25,60.0,closed_good,0.0,1.0,4000.0,2024-07-24
509440,104852,2024-01-24,30.0,closed_good,8.0,1.0,37200.0,2024-02-23
509441,104853,2025-04-08,30.0,written_off,151.0,0.132,6900.0,2025-05-08
509444,104854,2023-04-16,90.0,closed_good,0.0,1.0,22600.0,2023-07-15
509446,104855,2024-11-20,60.0,closed_good,8.0,1.0,14200.0,2025-01-19
509449,104856,2024-09-15,120.0,closed_default,60.0,0.024,13500.0,2025-01-13
509451,104857,2024-04-27,60.0,closed_default,51.0,0.483,12300.0,2024-06-26
509453,104859,2024-09-25,30.0,written_off,49.0,0.019,26100.0,2024-10-25
509454,104860,2024-10-10,30.0,closed_default,36.0,0.262,8000.0,2024-11-09
509456,104860,2025-03-11,30.0,written_off,181.0,0.203,6000.0,2025-04-10
509465,104865,2024-10-02,90.0,closed_good,0.0,1.0,14200.0,2024-12-31
509467,104866,2023-05-27,30.0,closed_good,9.0,1.0,39800.0,2023-06-26
509468,104867,2024-11-23,30.0,closed_default,117.0,0.079,14500.0,2024-12-23
509470,104869,2025-04-22,60.0,closed_good,0.0,1.0,19700.0,2025-06-21
509471,104870,2025-06-19,120.0,closed_good,5.0,1.0,21600.0,2025-10-17
509472,104870,2025-09-07,60.0,closed_default,190.0,0.557,50300.0,2025-11-06
509478,104874,2025-02-12,30.0,closed_good,11.0,1.0,21900.0,2025-03-14
509479,104874,2025-05-21,90.0,closed_good,2.0,1.0,31000.0,2025-08-19
509480,104875,2024-07-28,30.0,closed_good,0.0,1.0,8300.0,2024-08-27
509481,104875,2024-09-22,120.0,written_off,155.0,0.306,9100.0,2025-01-20
509486,104877,2024-06-06,90.0,closed_default,168.0,0.557,12600.0,2024-09-04
509487,104878,2023-11-25,60.0,closed_good,7.0,1.0,21200.0,2024-01-24
509499,104887,2024-07-10,30.0,closed_default,78.0,0.376,10700.0,2024-08-09
509501,104889,2025-01-25,120.0,closed_good,0.0,1.0,23400.0,2025-05-25
509503,104890,2023-11-05,30.0,written_off,142.0,0.299,27100.0,2023-12-05
509505,104891,2025-04-18,120.0,closed_good,0.0,1.0,6100.0,2025-08-16
509507,104892,2023-06-13,120.0,written_off,48.0,0.082,7000.0,2023-10-11
509509,104893,2025-06-30,60.0,closed_default,73.0,0.548,2400.0,2025-08-29
509514,104896,2023-07-16,30.0,closed_default,110.0,0.489,7000.0,2023-08-15
509517,104897,2024-10-11,30.0,written_off,57.0,0.263,30900.0,2024-11-10
509520,104898,2024-03-01,30.0,closed_good,0.0,1.0,20900.0,2024-03-31
509524,104899,2025-03-31,30.0,closed_default,73.0,0.266,4300.0,2025-04-30
509527,104901,2023-11-10,120.0,closed_good,0.0,1.0,35300.0,2024-03-09
509528,104901,2023-12-07,120.0,closed_good,1.0,1.0,61800.0,2024-04-05
509529,104901,2024-03-27,120.0,closed_good,6.0,1.0,39600.0,2024-07-25
509532,104904,2023-07-26,30.0,closed_good,4.0,1.0,8600.0,2023-08-25
509534,104905,2025-01-12,120.0,closed_good,1.0,1.0,13700.0,2025-05-12
509535,104905,2025-04-19,30.0,closed_default,71.0,0.449,14700.0,2025-05-19
509542,104909,2023-07-22,90.0,closed_good,2.0,1.0,45000.0,2023-10-20
509543,104909,2023-11-17,120.0,closed_default,158.0,0.379,38800.0,2024-03-16
509544,104910,2023-01-09,60.0,closed_default,142.0,0.401,17000.0,2023-03-10
509550,104913,2024-03-27,90.0,closed_default,63.0,0.524,30400.0,2024-06-25
509559,104916,2023-12-24,30.0,closed_good,4.0,1.0,5600.0,2024-01-23
509560,104917,2023-06-01,120.0,closed_good,3.0,1.0,14400.0,2023-09-29
509561,104917,2023-07-27,60.0,closed_default,80.0,0.555,17700.0,2023-09-25
509564,104918,2024-11-30,60.0,closed_default,44.0,0.373,23700.0,2025-01-29
509565,104919,2025-03-13,120.0,closed_good,0.0,1.0,27000.0,2025-07-11
509566,104919,2025-06-22,120.0,closed_good,10.0,1.0,16700.0,2025-10-20
509567,104920,2024-06-10,120.0,written_off,100.0,0.346,15600.0,2024-10-08
509569,104921,2024-04-06,30.0,closed_good,0.0,1.0,36200.0,2024-05-06
509570,104922,2023-08-07,120.0,closed_good,9.0,1.0,19700.0,2023-12-05
509571,104923,2023-09-26,120.0,closed_good,0.0,1.0,33000.0,2024-01-24
509576,104926,2024-04-06,30.0,closed_default,174.0,0.334,6100.0,2024-05-06
509577,104926,2024-05-23,120.0,closed_good,6.0,1.0,1000.0,2024-09-20
509578,104926,2024-09-18,120.0,closed_default,72.0,0.546,6300.0,2025-01-16
509581,104927,2024-10-10,90.0,closed_good,2.0,1.0,5100.0,2025-01-08
509582,104927,2024-11-23,120.0,closed_default,155.0,0.394,9800.0,2025-03-23
509584,104929,2023-10-02,30.0,closed_good,6.0,1.0,3400.0,2023-11-01
509585,104930,2024-10-11,30.0,written_off,161.0,0.246,10600.0,2024-11-10
509588,104932,2024-12-07,60.0,closed_good,4.0,1.0,23500.0,2025-02-05
509589,104932,2025-01-06,60.0,closed_good,0.0,1.0,44000.0,2025-03-07
509593,104934,2023-02-22,120.0,closed_default,180.0,0.527,18800.0,2023-06-22
509595,104935,2024-08-20,60.0,closed_default,145.0,0.595,8500.0,2024-10-19
509597,104935,2025-01-22,90.0,closed_good,4.0,1.0,26300.0,2025-04-22
509598,104935,2025-04-08,90.0,written_off,191.0,0.524,17500.0,2025-07-07
509599,104936,2023-01-17,30.0,closed_good,6.0,1.0,3000.0,2023-02-16
509602,104936,2023-10-02,120.0,closed_default,73.0,0.089,2500.0,2024-01-30
509605,104938,2024-11-05,90.0,closed_default,47.0,0.532,10300.0,2025-02-03
509607,104938,2025-01-22,120.0,closed_default,98.0,0.517,4900.0,2025-05-22
509609,104940,2025-03-01,30.0,closed_good,0.0,1.0,8700.0,2025-03-31
509616,104945,2023-05-10,120.0,written_off,43.0,0.163,14300.0,2023-09-07
509617,104946,2025-03-24,60.0,closed_good,0.0,1.0,10300.0,2025-05-23
509618,104947,2024-08-18,30.0,closed_good,0.0,1.0,33300.0,2024-09-17
509619,104948,2025-01-08,120.0,written_off,177.0,0.575,900.0,2025-05-08
509620,104949,2023-09-08,60.0,written_off,126.0,0.513,24500.0,2023-11-07
509624,104950,2023-07-12,90.0,closed_default,174.0,0.331,20200.0,2023-10-10
509626,104951,2024-02-04,60.0,closed_good,2.0,1.0,4200.0,2024-04-04
509630,104952,2024-03-29,30.0,closed_default,118.0,0.187,20500.0,2024-04-28
509632,104953,2025-02-17,90.0,closed_good,4.0,1.0,16900.0,2025-05-18
509633,104953,2025-06-06,90.0,closed_default,173.0,0.465,17400.0,2025-09-04
509634,104953,2025-07-23,30.0,written_off,41.0,0.2,10100.0,2025-08-22
509637,104955,2023-07-06,30.0,closed_good,0.0,1.0,33000.0,2023-08-05
509639,104956,2023-07-12,120.0,closed_default,71.0,0.589,24300.0,2023-11-09
509642,104957,2024-01-30,120.0,closed_good,10.0,1.0,33900.0,2024-05-29
509643,104958,2023-04-04,90.0,closed_default,118.0,0.576,5300.0,2023-07-03
509644,104958,2023-05-15,30.0,written_off,131.0,0.491,6800.0,2023-06-14
509650,104960,2024-02-10,30.0,closed_good,2.0,1.0,33500.0,2024-03-11
509653,104962,2024-04-22,90.0,written_off,69.0,0.553,8800.0,2024-07-21
509654,104963,2025-04-10,120.0,closed_good,0.0,1.0,8900.0,2025-08-08
509655,104964,2025-04-10,60.0,closed_default,137.0,0.008,2300.0,2025-06-09
509658,104965,2024-05-21,120.0,closed_default,99.0,0.291,11100.0,2024-09-18
509659,104965,2024-09-11,60.0,closed_default,182.0,0.268,14100.0,2024-11-10
509661,104967,2025-02-28,90.0,closed_good,7.0,1.0,8600.0,2025-05-29
509662,104967,2025-04-06,30.0,closed_good,4.0,1.0,16600.0,2025-05-06
509663,104967,2025-06-04,30.0,closed_good,7.0,1.0,14900.0,2025-07-04
509664,104967,2025-07-13,90.0,closed_default,71.0,0.085,12500.0,2025-10-11
509667,104969,2024-07-05,120.0,closed_default,46.0,0.363,24000.0,2024-11-02
509669,104970,2023-11-20,30.0,written_off,146.0,0.351,7500.0,2023-12-20
509672,104971,2023-03-03,60.0,closed_default,190.0,0.052,23900.0,2023-05-02
509673,104972,2024-08-16,90.0,closed_good,1.0,1.0,21900.0,2024-11-14
509674,104973,2024-04-03,30.0,closed_good,7.0,1.0,66200.0,2024-05-03
509675,104973,2024-07-03,30.0,closed_good,18.0,1.0,59700.0,2024-08-02
509676,104973,2024-08-19,60.0,closed_good,0.0,1.0,32800.0,2024-10-18
509682,104976,2025-05-07,120.0,closed_default,38.0,0.294,8100.0,2025-09-04
