customer_id,app_tenure_days,app_sessions_per_week,device_type,contacts_permission_granted,sms_permission_granted,num_support_tickets_90d,profile_completeness_pct,days_since_last_app_open
104550,14.0,6.0,android_low_end,0.0,0.0,0.0,100.0,4.0
104551,,,,,,,,
104552,1.0,4.0,android_mid,1.0,1.0,0.0,79.8,3.0
104553,,,,,,,,
104554,404.0,5.0,android_mid,1.0,1.0,0.0,71.8,2.0
104555,,,,,,,,
104556,,,,,,,,
104557,,,,,,,,
104558,115.0,4.0,android_mid,1.0,1.0,0.0,84.9,2.0
104559,,,,,,,,
104560,,,,,,,,
104561,316.0,0.0,android_mid,0.0,1.0,0.0,86.0,3.0
104562,2.0,4.0,android_high,1.0,1.0,0.0,93.9,5.0
104563,,,,,,,,
104564,134.0,6.0,ios,1.0,1.0,0.0,90.0,5.0
104565,,,,,,,,
104566,,,,,,,,
104567,1.0,5.0,android_low_end,1.0,0.0,1.0,87.4,7.0
104568,357.0,3.0,android_low_end,1.0,1.0,0.0,100.0,4.0
104569,374.0,3.0,android_mid,1.0,0.0,0.0,100.0,2.0
104570,156.0,6.0,android_high,0.0,0.0,1.0,22.8,2.0
104571,,,,,,,,
104572,29.0,10.0,ios,0.0,1.0,0.0,100.0,5.0
104573,337.0,13.0,android_low_end,1.0,0.0,0.0,43.6,3.0
104574,,,,,,,,
104575,199.0,5.0,android_mid,0.0,1.0,0.0,86.7,3.0
104576,,,,,,,,
104577,210.0,7.0,android_high,0.0,1.0,0.0,64.9,4.0
104578,249.0,7.0,android_low_end,0.0,0.0,0.0,90.2,2.0
104579,221.0,5.0,android_high,0.0,0.0,0.0,71.8,6.0
104580,,,,,,,,
104581,,,,,,,,
104582,,,,,,,,
104583,,,,,,,,
104584,,,,,,,,
104585,,,,,,,,
104586,26.0,4.0,android_low_end,0.0,1.0,0.0,84.8,3.0
104587,,,,,,,,
104588,,,,,,,,
104589,,,,,,,,
104590,144.0,7.0,android_low_end,1.0,0.0,0.0,89.9,7.0
104591,329.0,7.0,android_low_end,1.0,1.0,0.0,100.0,4.0
104592,,,,,,,,
104593,217.0,5.0,android_low_end,0.0,1.0,0.0,100.0,7.0
104594,85.0,6.0,android_high,1.0,0.0,0.0,89.5,4.0
104595,,,,,,,,
104596,1.0,4.0,android_mid,1.0,1.0,1.0,75.9,2.0
104597,148.0,6.0,ios,1.0,1.0,1.0,71.5,4.0
104598,1.0,5.0,android_mid,1.0,0.0,2.0,81.0,5.0
104599,1.0,6.0,android_low_end,0.0,1.0,1.0,100.0,5.0
104600,,,,,,,,
104601,,,,,,,,
104602,,,,,,,,
104603,,,,,,,,
104604,,,,,,,,
104605,367.0,4.0,android_mid,0.0,1.0,1.0,100.0,2.0
104606,,,,,,,,
104607,164.0,7.0,android_low_end,1.0,1.0,1.0,91.0,5.0
104608,180.0,2.0,android_mid,0.0,1.0,0.0,77.2,4.0
104609,,,,,,,,
104610,,,,,,,,
104611,399.0,5.0,ios,1.0,1.0,0.0,44.7,6.0
104612,,,,,,,,
104613,137.0,5.0,android_mid,1.0,0.0,0.0,71.4,9.0
104614,427.0,5.0,android_mid,0.0,1.0,1.0,71.3,3.0
104615,1.0,3.0,android_high,0.0,1.0,2.0,52.0,2.0
104616,82.0,3.0,android_low_end,0.0,1.0,1.0,68.5,4.0
104617,303.0,7.0,android_mid,0.0,0.0,0.0,71.4,5.0
104618,1.0,3.0,android_mid,1.0,0.0,1.0,57.1,7.0
104619,174.0,3.0,android_mid,0.0,0.0,1.0,71.3,1.0
104620,556.0,5.0,android_low_end,1.0,1.0,1.0,92.3,2.0
104621,,,,,,,,
104622,,,,,,,,
104623,,,,,,,,
104624,88.0,1.0,android_high,0.0,1.0,0.0,80.6,4.0
104625,,,,,,,,
104626,,,,,,,,
104627,362.0,8.0,android_low_end,1.0,0.0,1.0,71.5,3.0
104628,427.0,9.0,android_high,1.0,1.0,0.0,100.0,6.0
104629,219.0,7.0,android_high,0.0,0.0,0.0,47.0,5.0
104630,284.0,7.0,android_low_end,1.0,1.0,0.0,87.3,3.0
104631,597.0,8.0,android_low_end,0.0,1.0,2.0,79.0,4.0
104632,130.0,4.0,android_high,0.0,0.0,1.0,73.7,2.0
104633,182.0,5.0,android_low_end,0.0,0.0,0.0,84.6,2.0
104634,,,,,,,,
104635,287.0,4.0,android_mid,1.0,1.0,0.0,62.6,3.0
104636,249.0,6.0,android_mid,0.0,1.0,0.0,51.7,4.0
104637,,,,,,,,
104638,142.0,3.0,android_mid,1.0,1.0,1.0,100.0,2.0
104639,222.0,4.0,android_mid,0.0,1.0,1.0,61.2,5.0
104640,259.0,3.0,ios,1.0,0.0,0.0,50.3,1.0
104641,96.0,4.0,android_mid,0.0,0.0,0.0,63.0,3.0
104642,255.0,7.0,ios,1.0,0.0,2.0,92.4,4.0
104643,1.0,6.0,android_low_end,1.0,1.0,0.0,80.9,3.0
104644,146.0,8.0,android_mid,1.0,1.0,0.0,78.2,4.0
104645,,,,,,,,
104646,,,,,,,,
104647,317.0,12.0,android_low_end,0.0,1.0,0.0,75.2,7.0
104648,46.0,5.0,android_mid,0.0,1.0,0.0,63.0,7.0
104649,123.0,5.0,ios,1.0,1.0,0.0,67.5,3.0
104650,,,,,,,,
104651,,,,,,,,
104652,409.0,3.0,android_mid,0.0,1.0,0.0,98.5,3.0
104653,163.0,2.0,android_high,1.0,1.0,0.0,59.8,3.0
104654,457.0,8.0,android_mid,1.0,1.0,0.0,100.0,2.0
104655,,,,,,,,
104656,,,,,,,,
104657,387.0,10.0,android_high,1.0,1.0,2.0,60.5,6.0
104658,217.0,4.0,android_high,0.0,1.0,0.0,68.8,3.0
104659,1.0,6.0,android_mid,0.0,0.0,0.0,72.2,4.0
104660,,,,,,,,
104661,,,,,,,,
104662,96.0,5.0,android_mid,0.0,1.0,0.0,61.2,5.0
104663,164.0,6.0,ios,0.0,0.0,0.0,87.8,4.0
104664,1.0,4.0,android_low_end,0.0,1.0,0.0,85.3,2.0
104665,5.0,5.0,android_low_end,0.0,0.0,1.0,54.9,6.0
104666,,,,,,,,
104667,339.0,6.0,android_low_end,0.0,0.0,0.0,70.5,7.0
104668,,,,,,,,
104669,458.0,6.0,android_high,0.0,1.0,1.0,81.7,3.0
104670,159.0,5.0,android_low_end,1.0,0.0,3.0,81.8,4.0
104671,389.0,5.0,android_low_end,0.0,1.0,0.0,87.5,5.0
104672,331.0,6.0,android_low_end,0.0,1.0,0.0,86.0,5.0
104673,669.0,6.0,android_low_end,0.0,1.0,0.0,76.3,0.0
104674,,,,,,,,
104675,308.0,5.0,android_low_end,0.0,0.0,0.0,59.3,1.0
104676,520.0,3.0,android_high,0.0,1.0,0.0,68.5,6.0
104677,280.0,5.0,android_low_end,0.0,1.0,0.0,90.9,2.0
104678,1.0,7.0,android_mid,1.0,1.0,1.0,77.0,2.0
104679,,,,,,,,
104680,,,,,,,,
104681,149.0,4.0,android_low_end,0.0,1.0,1.0,63.0,2.0
104682,,,,,,,,
104683,,,,,,,,
104684,,,,,,,,
104685,549.0,8.0,android_low_end,1.0,1.0,0.0,93.3,4.0
104686,1.0,5.0,android_mid,0.0,0.0,0.0,88.6,6.0
104687,140.0,2.0,android_low_end,1.0,1.0,0.0,90.0,5.0
104688,,,,,,,,
104689,,,,,,,,
104690,356.0,5.0,android_mid,1.0,0.0,0.0,57.4,7.0
104691,371.0,7.0,android_low_end,1.0,1.0,1.0,93.5,3.0
104692,,,,,,,,
104693,,,,,,,,
104694,207.0,6.0,android_mid,0.0,0.0,0.0,43.1,5.0
104695,,,,,,,,
104696,327.0,5.0,android_mid,1.0,1.0,0.0,66.4,3.0
104697,7.0,3.0,android_mid,0.0,1.0,0.0,83.4,4.0
104698,151.0,6.0,ios,1.0,1.0,0.0,90.3,3.0
104699,,,,,,,,
104700,,,,,,,,
104701,1.0,3.0,android_low_end,0.0,1.0,1.0,87.2,2.0
104702,95.0,2.0,android_mid,0.0,1.0,0.0,70.5,7.0
104703,389.0,9.0,android_mid,1.0,1.0,0.0,94.1,5.0
104704,138.0,2.0,android_mid,1.0,0.0,0.0,65.9,1.0
104705,295.0,5.0,android_mid,1.0,1.0,0.0,76.2,5.0
104706,170.0,2.0,android_high,1.0,1.0,0.0,84.6,5.0
104707,217.0,7.0,android_high,0.0,0.0,0.0,49.2,2.0
104708,403.0,1.0,android_mid,1.0,0.0,0.0,72.7,5.0
104709,244.0,8.0,android_low_end,0.0,1.0,0.0,89.6,5.0
104710,,,,,,,,
104711,140.0,7.0,android_low_end,0.0,1.0,0.0,100.0,4.0
104712,284.0,5.0,android_mid,0.0,0.0,1.0,63.7,6.0
104713,,,,,,,,
104714,236.0,3.0,android_low_end,0.0,0.0,1.0,80.5,3.0
104715,1.0,1.0,android_mid,0.0,1.0,0.0,92.1,3.0
104716,260.0,7.0,android_low_end,0.0,0.0,0.0,100.0,2.0
104717,271.0,4.0,android_low_end,1.0,1.0,0.0,100.0,3.0
104718,606.0,2.0,android_low_end,1.0,0.0,0.0,96.7,4.0
104719,324.0,3.0,android_high,1.0,1.0,1.0,42.0,1.0
104720,410.0,7.0,android_mid,0.0,0.0,0.0,72.1,2.0
104721,343.0,6.0,ios,1.0,1.0,0.0,74.1,3.0
104722,1.0,8.0,android_high,0.0,0.0,1.0,78.9,3.0
104723,457.0,7.0,android_low_end,1.0,0.0,0.0,82.9,1.0
104724,92.0,5.0,ios,0.0,1.0,1.0,96.3,3.0
104725,1.0,8.0,android_high,0.0,1.0,0.0,80.7,5.0
104726,,,,,,,,
104727,283.0,4.0,android_low_end,0.0,0.0,0.0,44.4,6.0
104728,107.0,6.0,android_low_end,1.0,1.0,0.0,31.6,4.0
104729,352.0,2.0,ios,1.0,1.0,1.0,58.2,1.0
104730,245.0,6.0,android_mid,0.0,1.0,1.0,68.1,1.0
104731,,,,,,,,
104732,316.0,3.0,ios,0.0,1.0,0.0,100.0,2.0
104733,464.0,5.0,android_high,1.0,1.0,0.0,78.5,1.0
104734,,,,,,,,
104735,,,,,,,,
104736,,,,,,,,
104737,433.0,6.0,ios,1.0,1.0,0.0,92.7,3.0
104738,195.0,6.0,android_low_end,1.0,1.0,1.0,66.7,2.0
104739,,,,,,,,
104740,88.0,5.0,android_mid,1.0,1.0,0.0,73.7,0.0
104741,1.0,4.0,android_mid,0.0,1.0,1.0,99.7,4.0
104742,,,,,,,,
104743,563.0,9.0,android_mid,1.0,1.0,0.0,61.0,3.0
104744,19.0,7.0,android_mid,1.0,1.0,1.0,93.8,4.0
104745,506.0,9.0,android_mid,0.0,0.0,1.0,55.3,7.0
104746,353.0,7.0,android_high,1.0,0.0,0.0,58.2,3.0
104747,379.0,8.0,android_high,1.0,1.0,0.0,75.4,2.0
104748,,,,,,,,
104749,1.0,2.0,android_mid,0.0,1.0,0.0,59.5,3.0
104750,138.0,1.0,android_mid,0.0,1.0,0.0,85.0,4.0
104751,350.0,5.0,android_high,1.0,0.0,1.0,75.7,5.0
104752,78.0,5.0,android_mid,1.0,0.0,0.0,84.4,2.0
104753,235.0,4.0,android_mid,1.0,1.0,0.0,62.3,5.0
104754,,,,,,,,
104755,1.0,6.0,android_mid,1.0,0.0,1.0,96.0,3.0
104756,90.0,5.0,android_low_end,1.0,1.0,0.0,100.0,4.0
104757,,,,,,,,
104758,231.0,3.0,android_mid,1.0,1.0,0.0,98.8,2.0
104759,,,,,,,,
104760,184.0,5.0,android_low_end,1.0,0.0,0.0,87.8,2.0
104761,216.0,5.0,android_mid,0.0,0.0,0.0,99.3,5.0
104762,,,,,,,,
104763,47.0,11.0,android_low_end,1.0,0.0,0.0,71.8,6.0
104764,428.0,4.0,android_mid,1.0,1.0,0.0,85.4,7.0
104765,202.0,7.0,android_low_end,1.0,1.0,2.0,43.9,3.0
104766,,,,,,,,
104767,1.0,2.0,android_mid,0.0,1.0,1.0,58.8,5.0
104768,1.0,4.0,android_low_end,0.0,0.0,0.0,65.0,3.0
104769,,,,,,,,
104770,,,,,,,,
104771,243.0,2.0,android_low_end,1.0,1.0,0.0,56.9,3.0
104772,270.0,5.0,android_high,0.0,0.0,1.0,66.9,2.0
104773,374.0,8.0,android_low_end,0.0,0.0,0.0,75.8,7.0
104774,1.0,6.0,android_mid,0.0,1.0,0.0,68.1,3.0
104775,168.0,4.0,android_mid,1.0,1.0,2.0,72.3,5.0
104776,345.0,2.0,ios,1.0,0.0,1.0,70.6,6.0
104777,263.0,3.0,android_mid,0.0,1.0,1.0,88.8,5.0
104778,215.0,6.0,android_high,1.0,1.0,0.0,67.0,3.0
104779,,,,,,,,
104780,232.0,2.0,ios,1.0,0.0,1.0,28.7,5.0
104781,,,,,,,,
104782,,,,,,,,
104783,190.0,6.0,android_low_end,1.0,1.0,0.0,98.7,5.0
104784,,,,,,,,
104785,,,,,,,,
104786,1.0,3.0,android_high,0.0,1.0,1.0,91.3,2.0
104787,,,,,,,,
104788,240.0,5.0,android_mid,1.0,1.0,0.0,61.8,5.0
104789,,,,,,,,
104790,158.0,5.0,android_low_end,1.0,0.0,1.0,100.0,7.0
104791,70.0,6.0,android_mid,0.0,1.0,2.0,67.7,3.0
104792,1.0,4.0,android_mid,0.0,0.0,0.0,82.4,6.0
104793,,,,,,,,
104794,124.0,1.0,android_mid,0.0,1.0,1.0,86.7,3.0
104795,127.0,3.0,android_low_end,1.0,1.0,0.0,58.6,5.0
104796,255.0,4.0,android_mid,0.0,1.0,2.0,45.8,2.0
104797,133.0,3.0,ios,1.0,0.0,1.0,100.0,6.0
104798,,,,,,,,
104799,,,,,,,,
104800,391.0,1.0,android_mid,1.0,1.0,1.0,76.3,3.0
104801,249.0,3.0,android_high,1.0,1.0,0.0,70.3,5.0
104802,141.0,7.0,android_mid,1.0,0.0,0.0,100.0,5.0
104803,95.0,4.0,android_high,0.0,1.0,1.0,47.2,2.0
104804,,,,,,,,
104805,,,,,,,,
104806,386.0,6.0,android_mid,0.0,1.0,2.0,80.0,3.0
104807,1.0,6.0,android_low_end,0.0,1.0,1.0,66.2,5.0
104808,101.0,2.0,android_mid,1.0,1.0,0.0,80.0,4.0
104809,226.0,4.0,android_mid,0.0,1.0,0.0,63.0,4.0
104810,175.0,6.0,android_low_end,0.0,0.0,0.0,79.7,3.0
104811,,,,,,,,
104812,280.0,8.0,android_low_end,1.0,1.0,0.0,77.7,6.0
104813,,,,,,,,
104814,363.0,7.0,android_mid,1.0,0.0,0.0,59.1,3.0
104815,1.0,5.0,android_low_end,0.0,0.0,0.0,89.0,3.0
104816,390.0,6.0,android_low_end,1.0,1.0,2.0,52.9,4.0
104817,264.0,3.0,android_low_end,1.0,0.0,0.0,100.0,2.0
104818,235.0,3.0,android_mid,1.0,0.0,0.0,90.8,4.0
104819,62.0,9.0,android_low_end,1.0,1.0,1.0,100.0,1.0
104820,,,,,,,,
104821,162.0,6.0,android_low_end,0.0,1.0,0.0,86.7,2.0
104822,,,,,,,,
104823,,,,,,,,
104824,470.0,6.0,android_low_end,1.0,1.0,0.0,90.0,4.0
104825,311.0,5.0,android_mid,0.0,1.0,0.0,75.1,2.0
104826,186.0,7.0,android_mid,1.0,1.0,0.0,79.3,2.0
104827,453.0,3.0,ios,0.0,0.0,0.0,73.0,2.0
104828,,,,,,,,
104829,,,,,,,,
104830,226.0,8.0,android_low_end,0.0,1.0,0.0,61.3,0.0
104831,344.0,3.0,android_mid,1.0,1.0,0.0,59.9,6.0
104832,,,,,,,,
104833,,,,,,,,
104834,271.0,5.0,android_mid,1.0,1.0,0.0,100.0,4.0
104835,,,,,,,,
104836,2.0,9.0,android_mid,0.0,1.0,1.0,85.8,1.0
104837,354.0,4.0,android_mid,0.0,1.0,0.0,80.1,8.0
104838,161.0,3.0,android_low_end,0.0,0.0,0.0,85.9,6.0
104839,382.0,7.0,android_low_end,1.0,1.0,0.0,68.3,7.0
104840,,,,,,,,
104841,204.0,5.0,android_mid,0.0,0.0,0.0,79.5,1.0
104842,197.0,4.0,android_low_end,0.0,1.0,0.0,93.5,1.0
104843,102.0,4.0,android_low_end,1.0,0.0,0.0,48.0,7.0
104844,95.0,5.0,android_low_end,0.0,0.0,0.0,32.7,2.0
104845,29.0,8.0,android_mid,0.0,1.0,0.0,59.9,0.0
104846,377.0,7.0,android_high,0.0,1.0,0.0,84.1,4.0
104847,,,,,,,,
104848,1.0,5.0,android_low_end,0.0,0.0,0.0,59.0,3.0
104849,,,,,,,,
104850,359.0,7.0,android_low_end,0.0,0.0,1.0,82.3,4.0
104851,,,,,,,,
104852,,,,,,,,
104853,79.0,6.0,android_mid,0.0,1.0,0.0,92.5,2.0
104854,55.0,5.0,android_mid,0.0,1.0,1.0,39.2,4.0
104855,,,,,,,,
104856,299.0,2.0,android_mid,0.0,0.0,0.0,79.6,2.0
104857,,,,,,,,
104858,364.0,5.0,android_high,0.0,1.0,0.0,68.8,5.0
104859,372.0,11.0,ios,0.0,0.0,0.0,70.3,5.0
104860,161.0,9.0,android_low_end,0.0,1.0,0.0,96.1,3.0
104861,,,,,,,,
104862,286.0,5.0,android_low_end,0.0,0.0,0.0,66.0,2.0
104863,,,,,,,,
104864,,,,,,,,
104865,211.0,4.0,android_mid,0.0,1.0,0.0,69.5,6.0
104866,162.0,6.0,android_low_end,1.0,1.0,0.0,73.2,0.0
104867,10.0,4.0,ios,1.0,1.0,1.0,64.9,2.0
104868,305.0,4.0,android_low_end,1.0,0.0,0.0,97.3,3.0
104869,,,,,,,,
104870,430.0,9.0,android_low_end,0.0,0.0,0.0,63.9,5.0
104871,305.0,2.0,android_mid,1.0,1.0,1.0,69.8,5.0
104872,,,,,,,,
104873,32.0,6.0,android_low_end,0.0,1.0,0.0,78.6,5.0
104874,191.0,1.0,android_low_end,1.0,1.0,0.0,100.0,5.0
104875,1.0,7.0,android_high,0.0,1.0,2.0,95.8,2.0
104876,181.0,8.0,android_mid,1.0,1.0,0.0,87.6,5.0
104877,,,,,,,,
104878,300.0,8.0,android_low_end,1.0,1.0,0.0,72.4,1.0
104879,1.0,5.0,android_mid,1.0,0.0,0.0,70.6,5.0
104880,151.0,4.0,android_mid,1.0,1.0,0.0,83.8,8.0
104881,193.0,4.0,android_mid,0.0,0.0,0.0,55.7,6.0
104882,669.0,8.0,android_low_end,1.0,1.0,0.0,100.0,6.0
104883,1.0,4.0,android_mid,0.0,1.0,2.0,100.0,2.0
104884,,,,,,,,
104885,,,,,,,,
104886,172.0,2.0,android_low_end,0.0,1.0,0.0,100.0,4.0
104887,,,,,,,,
104888,374.0,5.0,android_low_end,1.0,1.0,0.0,74.3,2.0
104889,,,,,,,,
104890,49.0,3.0,android_low_end,1.0,1.0,0.0,95.8,3.0
104891,354.0,7.0,android_mid,1.0,0.0,0.0,94.2,4.0
104892,262.0,4.0,android_mid,1.0,1.0,0.0,77.4,1.0
104893,92.0,4.0,android_mid,1.0,1.0,1.0,62.6,6.0
104894,,,,,,,,
104895,177.0,5.0,ios,0.0,0.0,1.0,89.6,4.0
104896,140.0,6.0,android_low_end,0.0,1.0,1.0,60.8,3.0
104897,286.0,6.0,android_mid,1.0,1.0,0.0,90.5,2.0
104898,,,,,,,,
104899,,,,,,,,
104900,223.0,8.0,android_high,1.0,1.0,0.0,71.4,4.0
104901,275.0,3.0,android_high,1.0,1.0,0.0,82.1,6.0
104902,227.0,5.0,android_mid,0.0,0.0,0.0,85.5,2.0
104903,,,,,,,,
104904,,,,,,,,
104905,1.0,7.0,android_mid,0.0,0.0,0.0,95.0,4.0
104906,,,,,,,,
104907,340.0,3.0,android_mid,0.0,1.0,0.0,72.1,3.0
104908,,,,,,,,
104909,72.0,4.0,android_mid,0.0,0.0,1.0,88.0,2.0
104910,107.0,6.0,android_mid,1.0,1.0,0.0,78.7,5.0
104911,198.0,7.0,android_mid,0.0,0.0,0.0,53.3,3.0
104912,7.0,5.0,android_low_end,1.0,0.0,0.0,77.9,6.0
104913,,,,,,,,
104914,48.0,3.0,android_low_end,0.0,1.0,0.0,50.9,4.0
104915,,,,,,,,
104916,,,,,,,,
104917,,,,,,,,
104918,,,,,,,,
104919,152.0,4.0,android_high,1.0,1.0,0.0,94.0,7.0
104920,106.0,8.0,android_low_end,1.0,1.0,0.0,81.3,8.0
104921,281.0,6.0,ios,1.0,1.0,0.0,77.3,0.0
104922,310.0,1.0,android_high,1.0,0.0,1.0,66.7,7.0
104923,,,,,,,,
104924,203.0,6.0,android_high,0.0,0.0,0.0,53.4,6.0
104925,152.0,4.0,android_low_end,0.0,1.0,2.0,88.4,5.0
104926,20.0,6.0,android_high,0.0,1.0,0.0,71.7,1.0
104927,42.0,4.0,android_mid,1.0,0.0,1.0,68.7,4.0
104928,,,,,,,,
104929,1.0,6.0,android_low_end,1.0,1.0,0.0,100.0,5.0
104930,,,,,,,,
104931,,,,,,,,
104932,,,,,,,,
104933,529.0,7.0,android_low_end,1.0,0.0,0.0,100.0,2.0
104934,,,,,,,,
104935,279.0,7.0,android_high,1.0,1.0,0.0,90.9,4.0
104936,455.0,6.0,android_low_end,0.0,1.0,0.0,50.8,4.0
104937,,,,,,,,
104938,,,,,,,,
104939,1.0,5.0,android_mid,0.0,0.0,0.0,67.4,6.0
104940,,,,,,,,
104941,356.0,5.0,android_mid,1.0,0.0,1.0,90.2,2.0
104942,267.0,5.0,android_mid,1.0,1.0,0.0,89.2,4.0
104943,,,,,,,,
104944,263.0,10.0,android_mid,0.0,0.0,0.0,63.7,5.0
104945,,,,,,,,
104946,1.0,3.0,android_low_end,1.0,1.0,0.0,62.8,1.0
104947,,,,,,,,
104948,,,,,,,,
104949,,,,,,,,
104950,56.0,5.0,android_high,1.0,1.0,0.0,100.0,4.0
104951,,,,,,,,
104952,690.0,6.0,android_low_end,0.0,1.0,0.0,75.3,3.0
104953,,,,,,,,
104954,126.0,3.0,android_high,1.0,0.0,1.0,79.9,3.0
104955,30.0,7.0,ios,0.0,1.0,0.0,88.5,0.0
104956,,,,,,,,
104957,163.0,5.0,android_mid,1.0,0.0,0.0,100.0,4.0
104958,221.0,3.0,android_low_end,0.0,1.0,0.0,89.7,4.0
104959,,,,,,,,
104960,1.0,2.0,android_mid,1.0,0.0,0.0,44.1,1.0
104961,1.0,8.0,android_low_end,0.0,0.0,1.0,100.0,2.0
104962,193.0,6.0,android_mid,0.0,1.0,1.0,56.7,4.0
104963,630.0,3.0,android_mid,1.0,1.0,1.0,75.7,6.0
104964,432.0,6.0,android_low_end,0.0,1.0,0.0,80.9,5.0
104965,94.0,5.0,android_high,0.0,1.0,1.0,90.9,6.0
104966,17.0,5.0,android_mid,0.0,1.0,1.0,92.8,3.0
104967,104.0,4.0,android_mid,0.0,1.0,0.0,72.8,2.0
104968,301.0,6.0,android_mid,1.0,1.0,1.0,68.6,5.0
104969,,,,,,,,
104970,,,,,,,,
104971,49.0,8.0,android_low_end,0.0,0.0,0.0,100.0,4.0
104972,58.0,5.0,android_mid,1.0,0.0,0.0,60.1,6.0
104973,,,,,,,,
104974,257.0,2.0,android_mid,1.0,0.0,1.0,79.1,3.0
104975,294.0,6.0,android_high,0.0,1.0,1.0,91.9,2.0
104976,317.0,3.0,android_mid,1.0,1.0,0.0,52.6,3.0
104977,211.0,3.0,android_low_end,0.0,1.0,0.0,93.9,7.0
104978,,,,,,,,
104979,,,,,,,,
104980,,,,,,,,
104981,479.0,6.0,android_low_end,0.0,0.0,0.0,95.1,3.0
104982,457.0,7.0,android_low_end,0.0,1.0,0.0,86.7,5.0
104983,112.0,3.0,android_mid,1.0,0.0,0.0,54.2,4.0
104984,84.0,7.0,ios,0.0,0.0,0.0,67.0,1.0
104985,402.0,8.0,android_high,1.0,1.0,0.0,85.7,5.0
104986,,,,,,,,
104987,166.0,3.0,android_mid,1.0,1.0,0.0,53.8,8.0
104988,,,,,,,,
104989,220.0,3.0,android_high,1.0,0.0,3.0,56.6,3.0
104990,351.0,5.0,android_mid,0.0,1.0,1.0,100.0,3.0
104991,,,,,,,,
104992,,,,,,,,
104993,341.0,4.0,android_low_end,0.0,1.0,0.0,63.3,11.0
104994,159.0,6.0,ios,0.0,1.0,0.0,76.2,3.0
104995,371.0,7.0,android_low_end,1.0,1.0,0.0,100.0,3.0
104996,26.0,5.0,android_low_end,1.0,0.0,0.0,79.4,2.0
104997,374.0,7.0,android_low_end,0.0,1.0,0.0,81.0,5.0
104998,239.0,7.0,android_low_end,1.0,1.0,0.0,89.3,5.0
104999,114.0,2.0,android_low_end,0.0,1.0,0.0,66.2,3.0
105000,223.0,5.0,android_mid,0.0,1.0,1.0,63.5,9.0
105001,,,,,,,,
105002,,,,,,,,
105003,1.0,7.0,android_mid,1.0,1.0,1.0,74.2,5.0
105004,171.0,6.0,ios,0.0,1.0,0.0,72.3,2.0
105005,121.0,4.0,android_low_end,1.0,1.0,0.0,87.7,3.0
105006,,,,,,,,
105007,,,,,,,,
105008,,,,,,,,
105009,425.0,8.0,android_low_end,1.0,1.0,1.0,83.8,4.0
105010,312.0,3.0,android_low_end,1.0,1.0,3.0,76.2,5.0
105011,163.0,3.0,android_low_end,1.0,1.0,0.0,100.0,3.0
105012,1.0,4.0,android_high,0.0,0.0,1.0,82.3,4.0
105013,,,,,,,,
105014,325.0,6.0,android_low_end,1.0,1.0,0.0,83.5,3.0
105015,77.0,4.0,android_low_end,0.0,0.0,0.0,92.3,3.0
105016,238.0,4.0,ios,0.0,0.0,0.0,86.2,2.0
105017,4.0,4.0,android_low_end,1.0,1.0,0.0,81.3,2.0
105018,99.0,3.0,android_low_end,1.0,0.0,2.0,76.3,7.0
105019,146.0,5.0,android_low_end,0.0,1.0,0.0,75.3,5.0
105020,,,,,,,,
105021,,,,,,,,
105022,,,,,,,,
105023,,,,,,,,
105024,,,,,,,,
105025,1.0,7.0,android_low_end,1.0,0.0,1.0,77.3,7.0
105026,399.0,6.0,android_high,0.0,0.0,1.0,51.9,10.0
105027,231.0,3.0,android_mid,1.0,1.0,0.0,86.0,3.0
105028,246.0,6.0,android_high,1.0,0.0,1.0,64.3,6.0
105029,267.0,6.0,ios,1.0,1.0,0.0,78.2,1.0
105030,157.0,4.0,android_low_end,1.0,1.0,1.0,75.2,3.0
105031,,,,,,,,
105032,114.0,2.0,android_low_end,0.0,0.0,1.0,68.9,5.0
105033,182.0,4.0,android_mid,0.0,0.0,0.0,82.0,5.0
105034,238.0,4.0,android_mid,1.0,0.0,0.0,63.9,3.0
105035,198.0,3.0,android_low_end,1.0,1.0,0.0,60.6,1.0
105036,,,,,,,,
105037,221.0,2.0,ios,1.0,0.0,0.0,91.0,4.0
105038,,,,,,,,
105039,,,,,,,,
105040,95.0,3.0,android_high,0.0,0.0,1.0,92.6,4.0
105041,197.0,0.0,android_mid,1.0,1.0,1.0,80.7,6.0
105042,311.0,7.0,android_low_end,1.0,1.0,0.0,100.0,4.0
105043,158.0,5.0,android_low_end,0.0,1.0,0.0,98.5,2.0
105044,222.0,3.0,android_mid,0.0,1.0,0.0,67.8,3.0
105045,,,,,,,,
105046,410.0,4.0,android_low_end,0.0,0.0,1.0,69.6,1.0
105047,,,,,,,,
105048,196.0,9.0,ios,1.0,1.0,1.0,100.0,3.0
105049,,,,,,,,
105050,187.0,2.0,android_mid,1.0,0.0,0.0,100.0,6.0
105051,98.0,5.0,android_low_end,1.0,1.0,0.0,89.2,5.0
105052,242.0,2.0,android_low_end,0.0,0.0,0.0,92.2,3.0
105053,111.0,3.0,android_mid,1.0,0.0,0.0,92.9,4.0
105054,,,,,,,,
105055,110.0,4.0,android_mid,0.0,1.0,2.0,42.3,4.0
105056,216.0,3.0,android_mid,1.0,1.0,0.0,70.8,3.0
105057,41.0,7.0,android_mid,0.0,1.0,0.0,100.0,4.0
105058,282.0,6.0,android_mid,1.0,0.0,0.0,91.6,3.0
